Time,Basis date,Validity date,City,Persist. value,EC,CO,C3,OH
2,16-01-16,17-01-16,Haifa,8,15,12,18,17
1,17-01-16,17-01-16,Haifa,7,15,10,20,16
2,16-01-16,17-01-16,Jerusalem,7,5,4,7,8
1,17-01-16,17-01-16,Jerusalem,7,5,4,7,9
2,16-01-16,17-01-16,Lod,5,5,5,8,7
1,17-01-16,17-01-16,Lod,5,6,5,8,7
2,16-01-16,17-01-16,Mizpe Ramon,6,9,9,10,13
1,17-01-16,17-01-16,Mizpe Ramon,6,8,7,11,13
2,16-01-16,17-01-16,Nazareth,18,13,13,18,14
1,17-01-16,17-01-16,Nazareth,18,12,16,20,13
2,16-01-16,17-01-16,Qazrin,19,10,15,18,11
1,17-01-16,17-01-16,Qazrin,19,10,15,18,10
2,16-01-16,17-01-16,Tel Aviv,7,4,3,5,7
1,17-01-16,17-01-16,Tel Aviv,7,4,3,4,5
2,16-01-16,17-01-16,Tiberias,11,10,7,14,11
1,17-01-16,17-01-16,Tiberias,11,10,7,14,10
2,16-01-16,17-01-16,Zefat,17,9,8,14,11
1,17-01-16,17-01-16,Zefat,17,9,8,13,10
2,17-01-16,18-01-16,Afula,12,14,17,16,21
1,18-01-16,18-01-16,Afula,12,14,17,15,21
2,17-01-16,18-01-16,Ashdod,9,29,28,28,31
1,18-01-16,18-01-16,Ashdod,10,28,29,27,31
2,17-01-16,18-01-16,Beer Sheva,6,13,16,16,20
1,18-01-16,18-01-16,Beer Sheva,6,13,15,17,18
2,17-01-16,18-01-16,Bet Shean,8,12,12,13,17
1,18-01-16,18-01-16,Bet Shean,8,10,13,13,18
2,17-01-16,18-01-16,Elat,6,9,8,15,16
1,18-01-16,18-01-16,Elat,6,9,11,13,15
2,17-01-16,18-01-16,En Gedi,5,9,8,25,24
1,18-01-16,18-01-16,En Gedi,5,9,10,22,22
2,17-01-16,18-01-16,Haifa,15,19,28,26,29
1,18-01-16,18-01-16,Haifa,15,19,27,22,30
2,17-01-16,18-01-16,Jerusalem,7,15,16,20,20
1,18-01-16,18-01-16,Jerusalem,7,15,17,21,19
2,17-01-16,18-01-16,Lod,5,14,16,17,18
1,18-01-16,18-01-16,Lod,6,14,16,18,18
2,17-01-16,18-01-16,Mizpe Ramon,7,17,16,19,18
1,18-01-16,18-01-16,Mizpe Ramon,7,17,16,20,18
2,17-01-16,18-01-16,Nazareth,21,13,16,15,23
1,18-01-16,18-01-16,Nazareth,21,13,17,15,22
2,17-01-16,18-01-16,Qazrin,24,14,14,16,19
1,18-01-16,18-01-16,Qazrin,24,15,14,17,19
2,17-01-16,18-01-16,Tel Aviv,6,16,16,15,18
1,18-01-16,18-01-16,Tel Aviv,6,17,16,16,17
2,17-01-16,18-01-16,Tiberias,13,12,14,15,19
1,18-01-16,18-01-16,Tiberias,13,12,14,16,19
2,17-01-16,18-01-16,Zefat,21,11,15,21,19
1,18-01-16,18-01-16,Zefat,21,12,15,21,18
2,18-01-16,19-01-16,Afula,22,11,13,15,17
1,19-01-16,19-01-16,Afula,22,10,12,13,16
2,18-01-16,19-01-16,Ashdod,29,26,29,26,26
1,19-01-16,19-01-16,Ashdod,28,25,26,26,26
2,18-01-16,19-01-16,Beer Sheva,13,13,12,15,17
1,19-01-16,19-01-16,Beer Sheva,13,12,12,15,17
2,18-01-16,19-01-16,Bet Shean,24,8,15,13,13
1,19-01-16,19-01-16,Bet Shean,24,8,13,12,14
2,18-01-16,19-01-16,Elat,9,5,6,5,7
1,19-01-16,19-01-16,Elat,9,5,6,7,7
2,18-01-16,19-01-16,En Gedi,20,10,9,23,21
1,19-01-16,19-01-16,En Gedi,20,10,12,22,22
2,18-01-16,19-01-16,Haifa,19,17,25,23,23
1,19-01-16,19-01-16,Haifa,19,16,26,24,23
2,18-01-16,19-01-16,Jerusalem,17,14,17,19,21
1,19-01-16,19-01-16,Jerusalem,17,15,17,18,20
2,18-01-16,19-01-16,Lod,14,12,17,16,15
1,19-01-16,19-01-16,Lod,14,12,16,15,15
2,18-01-16,19-01-16,Mizpe Ramon,16,15,12,17,13
1,19-01-16,19-01-16,Mizpe Ramon,16,14,14,22,14
2,18-01-16,19-01-16,Nazareth,22,11,10,14,16
1,19-01-16,19-01-16,Nazareth,22,10,9,9,15
2,18-01-16,19-01-16,Qazrin,15,13,12,13,17
1,19-01-16,19-01-16,Qazrin,15,13,9,13,16
2,18-01-16,19-01-16,Tel Aviv,18,15,14,15,15
1,19-01-16,19-01-16,Tel Aviv,18,15,13,13,13
2,18-01-16,19-01-16,Tiberias,15,10,10,6,17
1,19-01-16,19-01-16,Tiberias,15,8,7,9,14
2,18-01-16,19-01-16,Zefat,40,7,8,12,17
1,19-01-16,19-01-16,Zefat,40,7,8,12,15
2,19-01-16,20-01-16,Afula,13,3,3,6,2
1,20-01-16,20-01-16,Afula,13,3,3,6,4
2,19-01-16,20-01-16,Ashdod,26,8,14,15,8
1,20-01-16,20-01-16,Ashdod,25,10,15,15,10
2,19-01-16,20-01-16,Beer Sheva,14,4,5,9,3
1,20-01-16,20-01-16,Beer Sheva,14,4,5,7,4
2,19-01-16,20-01-16,Bet Shean,18,3,5,12,2
1,20-01-16,20-01-16,Bet Shean,18,3,5,12,3
2,19-01-16,20-01-16,Elat,6,6,10,12,6
1,20-01-16,20-01-16,Elat,6,8,9,11,5
2,19-01-16,20-01-16,En Gedi,28,5,5,10,4
1,20-01-16,20-01-16,En Gedi,28,6,5,9,4
2,19-01-16,20-01-16,Haifa,17,5,8,8,6
1,20-01-16,20-01-16,Haifa,16,4,5,13,6
2,19-01-16,20-01-16,Jerusalem,17,4,2,7,3
1,20-01-16,20-01-16,Jerusalem,17,5,3,6,4
2,19-01-16,20-01-16,Lod,12,4,3,7,4
1,20-01-16,20-01-16,Lod,12,4,3,10,5
2,19-01-16,20-01-16,Mizpe Ramon,15,6,5,7,4
1,20-01-16,20-01-16,Mizpe Ramon,15,6,5,8,5
2,19-01-16,20-01-16,Nazareth,16,3,4,6,7
1,20-01-16,20-01-16,Nazareth,16,4,3,8,7
2,19-01-16,20-01-16,Qazrin,16,6,2,6,6
1,20-01-16,20-01-16,Qazrin,16,7,3,5,6
2,19-01-16,20-01-16,Tel Aviv,18,5,5,7,4
1,20-01-16,20-01-16,Tel Aviv,18,5,3,8,5
2,19-01-16,20-01-16,Tiberias,17,3,3,9,6
1,20-01-16,20-01-16,Tiberias,17,3,4,4,3
2,19-01-16,20-01-16,Zefat,32,2,4,6,6
1,20-01-16,20-01-16,Zefat,32,3,2,9,4
2,20-01-16,21-01-16,Afula,7,5,6,15,4
1,21-01-16,21-01-16,Afula,7,5,6,14,6
2,20-01-16,21-01-16,Ashdod,8,9,6,12,6
1,21-01-16,21-01-16,Ashdod,10,8,6,12,5
2,20-01-16,21-01-16,Beer Sheva,5,5,7,7,6
1,21-01-16,21-01-16,Beer Sheva,5,5,7,8,3
2,20-01-16,21-01-16,Bet Shean,10,3,8,8,3
1,21-01-16,21-01-16,Bet Shean,10,4,6,6,3
2,20-01-16,21-01-16,Elat,7,9,10,13,9
1,21-01-16,21-01-16,Elat,7,8,11,14,8
2,20-01-16,21-01-16,En Gedi,15,5,5,11,5
1,21-01-16,21-01-16,En Gedi,15,5,4,11,5
2,20-01-16,21-01-16,Haifa,5,8,9,15,8
1,21-01-16,21-01-16,Haifa,4,8,7,18,11
2,20-01-16,21-01-16,Jerusalem,4,4,4,7,5
1,21-01-16,21-01-16,Jerusalem,4,4,4,6,5
2,20-01-16,21-01-16,Lod,4,5,4,11,7
1,21-01-16,21-01-16,Lod,4,5,5,9,6
2,20-01-16,21-01-16,Mizpe Ramon,5,7,6,12,5
1,21-01-16,21-01-16,Mizpe Ramon,5,6,7,11,5
2,20-01-16,21-01-16,Nazareth,7,7,6,13,9
1,21-01-16,21-01-16,Nazareth,7,8,5,13,10
2,20-01-16,21-01-16,Qazrin,7,9,7,16,8
1,21-01-16,21-01-16,Qazrin,7,7,6,16,9
2,20-01-16,21-01-16,Tel Aviv,7,5,5,7,7
1,21-01-16,21-01-16,Tel Aviv,7,5,4,6,6
2,20-01-16,21-01-16,Tiberias,7,5,4,11,8
1,21-01-16,21-01-16,Tiberias,7,5,5,10,9
2,20-01-16,21-01-16,Zefat,9,7,2,9,10
1,21-01-16,21-01-16,Zefat,9,7,3,11,10
2,21-01-16,22-01-16,Afula,11,5,3,11,3
1,22-01-16,22-01-16,Afula,11,5,4,9,4
2,21-01-16,22-01-16,Ashdod,9,9,7,7,7
1,22-01-16,22-01-16,Ashdod,8,8,8,7,7
2,21-01-16,22-01-16,Beer Sheva,5,6,7,8,6
1,22-01-16,22-01-16,Beer Sheva,5,5,8,7,8
2,21-01-16,22-01-16,Bet Shean,6,4,2,4,3
1,22-01-16,22-01-16,Bet Shean,6,4,2,5,3
2,21-01-16,22-01-16,Elat,10,9,12,12,12
1,22-01-16,22-01-16,Elat,10,9,14,14,12
2,21-01-16,22-01-16,En Gedi,10,3,2,3,6
1,22-01-16,22-01-16,En Gedi,10,3,2,6,5
2,21-01-16,22-01-16,Haifa,8,6,4,14,6
1,22-01-16,22-01-16,Haifa,8,5,4,15,6
2,21-01-16,22-01-16,Jerusalem,6,3,5,9,5
1,22-01-16,22-01-16,Jerusalem,6,4,5,8,5
2,21-01-16,22-01-16,Lod,5,5,3,4,4
1,22-01-16,22-01-16,Lod,5,5,4,4,4
2,21-01-16,22-01-16,Mizpe Ramon,8,9,8,12,6
1,22-01-16,22-01-16,Mizpe Ramon,8,7,8,11,7
2,21-01-16,22-01-16,Nazareth,19,5,4,10,5
1,22-01-16,22-01-16,Nazareth,19,5,4,8,5
2,21-01-16,22-01-16,Qazrin,17,7,4,8,6
1,22-01-16,22-01-16,Qazrin,17,8,4,9,6
2,21-01-16,22-01-16,Tel Aviv,6,6,3,4,4
1,22-01-16,22-01-16,Tel Aviv,6,4,4,5,4
2,21-01-16,22-01-16,Tiberias,10,3,3,7,6
1,22-01-16,22-01-16,Tiberias,10,3,4,5,6
2,21-01-16,22-01-16,Zefat,19,3,3,7,3
1,22-01-16,22-01-16,Zefat,19,3,3,6,4
2,22-01-16,23-01-16,Afula,5,7,7,13,9
1,23-01-16,23-01-16,Afula,5,8,7,8,12
2,22-01-16,23-01-16,Ashdod,9,18,21,19,19
1,23-01-16,23-01-16,Ashdod,8,18,19,19,19
2,22-01-16,23-01-16,Beer Sheva,5,7,12,14,12
1,23-01-16,23-01-16,Beer Sheva,5,8,11,13,11
2,22-01-16,23-01-16,Bet Shean,9,5,5,15,12
1,23-01-16,23-01-16,Bet Shean,9,6,5,9,12
2,22-01-16,23-01-16,Elat,9,8,10,9,14
1,23-01-16,23-01-16,Elat,9,9,11,9,11
2,22-01-16,23-01-16,En Gedi,6,8,5,19,14
1,23-01-16,23-01-16,En Gedi,6,7,5,23,14
2,22-01-16,23-01-16,Haifa,6,10,18,16,14
1,23-01-16,23-01-16,Haifa,5,9,17,14,14
2,22-01-16,23-01-16,Jerusalem,10,9,13,21,18
1,23-01-16,23-01-16,Jerusalem,10,8,13,22,17
2,22-01-16,23-01-16,Lod,5,6,10,12,8
1,23-01-16,23-01-16,Lod,5,8,8,12,7
2,22-01-16,23-01-16,Mizpe Ramon,9,13,12,18,9
1,23-01-16,23-01-16,Mizpe Ramon,9,13,11,17,15
2,22-01-16,23-01-16,Nazareth,10,6,7,9,9
1,23-01-16,23-01-16,Nazareth,10,7,6,9,10
2,22-01-16,23-01-16,Qazrin,14,7,6,4,7
1,23-01-16,23-01-16,Qazrin,14,9,5,6,9
2,22-01-16,23-01-16,Tel Aviv,7,9,12,12,8
1,23-01-16,23-01-16,Tel Aviv,7,10,11,11,7
2,22-01-16,23-01-16,Tiberias,5,5,3,4,7
1,23-01-16,23-01-16,Tiberias,5,4,2,6,9
2,22-01-16,23-01-16,Zefat,14,5,7,13,7
1,23-01-16,23-01-16,Zefat,14,3,5,13,8
2,23-01-16,24-01-16,Afula,9,14,19,17.67,20
1,24-01-16,24-01-16,Afula,9,15,17,17.33,20
2,23-01-16,24-01-16,Ashdod,18,25,29,27,27
1,24-01-16,24-01-16,Ashdod,18,26,28,27,27
2,23-01-16,24-01-16,Beer Sheva,10,15,16,17.33,21
1,24-01-16,24-01-16,Beer Sheva,10,16,17,18,21
2,23-01-16,24-01-16,Bet Shean,14,11,16,16.67,23
1,24-01-16,24-01-16,Bet Shean,14,13,13,14.33,17
2,23-01-16,24-01-16,Elat,7,8,7,9,12
1,24-01-16,24-01-16,Elat,7,9,9,10,12
2,23-01-16,24-01-16,En Gedi,14,9,14,16.67,27
1,24-01-16,24-01-16,En Gedi,14,11,12,17,28
2,23-01-16,24-01-16,Haifa,10,19,27,23.33,24
1,24-01-16,24-01-16,Haifa,9,20,23,22.33,24
2,23-01-16,24-01-16,Jerusalem,15,19,19,20.67,24
1,24-01-16,24-01-16,Jerusalem,15,16,18,19.33,24
2,23-01-16,24-01-16,Lod,6,14,16,16.67,20
1,24-01-16,24-01-16,Lod,8,16,17,16.67,17
2,23-01-16,24-01-16,Mizpe Ramon,9,17,18,17.67,18
1,24-01-16,24-01-16,Mizpe Ramon,9,18,17,17.33,17
2,23-01-16,24-01-16,Nazareth,15,15,18,17.33,19
1,24-01-16,24-01-16,Nazareth,15,15,15,16,18
2,23-01-16,24-01-16,Qazrin,10,14,18,16.67,18
1,24-01-16,24-01-16,Qazrin,10,16,14,16,18
2,23-01-16,24-01-16,Tel Aviv,11,17,19,18.67,20
1,24-01-16,24-01-16,Tel Aviv,11,16,19,17.33,17
2,23-01-16,24-01-16,Tiberias,12,13,17,16.33,19
1,24-01-16,24-01-16,Tiberias,12,14,12,14.67,18
2,23-01-16,24-01-16,Zefat,21,13,18,16.33,18
1,24-01-16,24-01-16,Zefat,21,13,15,15,17
2,24-01-16,25-01-16,Afula,20,10,14,13,13
1,25-01-16,25-01-16,Afula,20,9,11,18,15
2,24-01-16,25-01-16,Ashdod,25,14,19,20,20
1,25-01-16,25-01-16,Ashdod,26,15,15,22,17
2,24-01-16,25-01-16,Beer Sheva,18,8,10,9,13
1,25-01-16,25-01-16,Beer Sheva,18,9,9,16,13
2,24-01-16,25-01-16,Bet Shean,18,9,11,11,15
1,25-01-16,25-01-16,Bet Shean,18,8,10,10,11
2,24-01-16,25-01-16,Elat,7,10,10,6,11
1,25-01-16,25-01-16,Elat,7,8,9,12,13
2,24-01-16,25-01-16,En Gedi,17,10,9,19,18
1,25-01-16,25-01-16,En Gedi,17,10,8,17,17
2,24-01-16,25-01-16,Haifa,19,14,18,14,17
1,25-01-16,25-01-16,Haifa,20,11,15,17,16
2,24-01-16,25-01-16,Jerusalem,19,9,15,11,19
1,25-01-16,25-01-16,Jerusalem,19,11,11,9,16
2,24-01-16,25-01-16,Lod,14,9,10,9,14
1,25-01-16,25-01-16,Lod,16,8,9,7,10
2,24-01-16,25-01-16,Mizpe Ramon,12,17,12,19,15
1,25-01-16,25-01-16,Mizpe Ramon,12,16,16,20,17
2,24-01-16,25-01-16,Nazareth,25,11,14,17,15
1,25-01-16,25-01-16,Nazareth,25,10,13,17,14
2,24-01-16,25-01-16,Qazrin,20,15,15,18,15
1,25-01-16,25-01-16,Qazrin,20,13,13,15,14
2,24-01-16,25-01-16,Tel Aviv,22,11,14,11,14
1,25-01-16,25-01-16,Tel Aviv,22,10,10,8,10
2,24-01-16,25-01-16,Tiberias,18,10,10,12,15
1,25-01-16,25-01-16,Tiberias,18,9,11,16,14
2,24-01-16,25-01-16,Zefat,36,10,11,19,15
1,25-01-16,25-01-16,Zefat,36,9,12,22,14
2,25-01-16,26-01-16,Afula,10,5,3,5,4
1,26-01-16,26-01-16,Afula,10,4,2,7,7
2,25-01-16,26-01-16,Ashdod,14,10,12,14,8
1,26-01-16,26-01-16,Ashdod,15,13,11,16,8
2,25-01-16,26-01-16,Beer Sheva,12,9,8,12,10
1,26-01-16,26-01-16,Beer Sheva,12,9,14,12,10
2,25-01-16,26-01-16,Bet Shean,14,3,3,8,7
1,26-01-16,26-01-16,Bet Shean,14,3,5,8,5
2,25-01-16,26-01-16,Elat,4,7,8,12,12
1,26-01-16,26-01-16,Elat,4,7,2,6,8
2,25-01-16,26-01-16,En Gedi,17,8,4,10,8
1,26-01-16,26-01-16,En Gedi,17,8,9,13,8
2,25-01-16,26-01-16,Haifa,14,8,5,8,11
1,26-01-16,26-01-16,Haifa,11,7,7,8,9
2,25-01-16,26-01-16,Jerusalem,13,9,6,13,9
1,26-01-16,26-01-16,Jerusalem,13,10,4,15,10
2,25-01-16,26-01-16,Lod,9,6,6,8,4
1,26-01-16,26-01-16,Lod,8,8,5,11,7
2,25-01-16,26-01-16,Mizpe Ramon,13,14,14,19,16
1,26-01-16,26-01-16,Mizpe Ramon,13,12,11,19,13
2,25-01-16,26-01-16,Nazareth,18,6,3,6,10
1,26-01-16,26-01-16,Nazareth,18,5,4,8,8
2,25-01-16,26-01-16,Qazrin,15,8,5,4,7
1,26-01-16,26-01-16,Qazrin,15,7,4,5,7
2,25-01-16,26-01-16,Tel Aviv,16,6,7,5,4
1,26-01-16,26-01-16,Tel Aviv,16,8,3,7,7
2,25-01-16,26-01-16,Tiberias,11,4,4,8,8
1,26-01-16,26-01-16,Tiberias,11,3,3,8,7
2,25-01-16,26-01-16,Zefat,17,4,3,6,6
1,26-01-16,26-01-16,Zefat,17,2,2,7,5
2,26-01-16,27-01-16,Afula,5,6,5,9,4
1,27-01-16,27-01-16,Afula,5,5,6,10,8
2,26-01-16,27-01-16,Ashdod,10,10,12,12,16
1,27-01-16,27-01-16,Ashdod,13,13,12,15,18
2,26-01-16,27-01-16,Beer Sheva,9,4,6,10,6
1,27-01-16,27-01-16,Beer Sheva,9,5,5,10,12
2,26-01-16,27-01-16,Bet Shean,10,5,6,8,5
1,27-01-16,27-01-16,Bet Shean,10,4,4,11,6
2,26-01-16,27-01-16,Elat,5,7,9,8,10
1,27-01-16,27-01-16,Elat,5,6,7,10,9
2,26-01-16,27-01-16,En Gedi,20,3,3,9,7
1,27-01-16,27-01-16,En Gedi,20,4,2,7,10
2,26-01-16,27-01-16,Haifa,8,9,12,10,16
1,27-01-16,27-01-16,Haifa,7,11,10,13,19
2,26-01-16,27-01-16,Jerusalem,13,4,5,6,8
1,27-01-16,27-01-16,Jerusalem,13,4,5,7,11
2,26-01-16,27-01-16,Lod,6,5,5,9,9
1,27-01-16,27-01-16,Lod,8,5,4,13,9
2,26-01-16,27-01-16,Mizpe Ramon,10,4,5,7,9
1,27-01-16,27-01-16,Mizpe Ramon,10,5,6,7,10
2,26-01-16,27-01-16,Nazareth,5,8,5,8,11
1,27-01-16,27-01-16,Nazareth,5,6,8,8,11
2,26-01-16,27-01-16,Qazrin,9,8,5,12,8
1,27-01-16,27-01-16,Qazrin,9,8,9,16,8
2,26-01-16,27-01-16,Tel Aviv,11,5,4,7,9
1,27-01-16,27-01-16,Tel Aviv,11,7,4,9,9
2,26-01-16,27-01-16,Tiberias,6,5,6,11,7
1,27-01-16,27-01-16,Tiberias,6,5,5,11,8
2,26-01-16,27-01-16,Zefat,12,6,7,12,8
1,27-01-16,27-01-16,Zefat,12,4,7,10,8
2,27-01-16,28-01-16,Afula,10,5,3,6,3
1,28-01-16,28-01-16,Afula,10,4,4,8,3
2,27-01-16,28-01-16,Ashdod,10,10,6,9,9
1,28-01-16,28-01-16,Ashdod,13,10,7,8,9
2,27-01-16,28-01-16,Beer Sheva,7,7,7,8,3
1,28-01-16,28-01-16,Beer Sheva,7,5,3,9,6
2,27-01-16,28-01-16,Bet Shean,9,2,1,8,3
1,28-01-16,28-01-16,Bet Shean,9,2,3,9,3
2,27-01-16,28-01-16,Elat,5,8,16,13,8
1,28-01-16,28-01-16,Elat,5,8,14,16,12
2,27-01-16,28-01-16,En Gedi,14,5,6,9,4
1,28-01-16,28-01-16,En Gedi,14,6,8,10,5
2,27-01-16,28-01-16,Haifa,9,9,6,11,7
1,28-01-16,28-01-16,Haifa,11,9,7,11,7
2,27-01-16,28-01-16,Jerusalem,7,4,3,6,3
1,28-01-16,28-01-16,Jerusalem,7,4,3,6,4
2,27-01-16,28-01-16,Lod,5,6,7,5,6
1,28-01-16,28-01-16,Lod,5,6,4,7,6
2,27-01-16,28-01-16,Mizpe Ramon,6,7,8,8,5
1,28-01-16,28-01-16,Mizpe Ramon,6,7,7,9,8
2,27-01-16,28-01-16,Nazareth,10,4,4,9,8
1,28-01-16,28-01-16,Nazareth,10,5,5,8,7
2,27-01-16,28-01-16,Qazrin,19,6,5,10,5
1,28-01-16,28-01-16,Qazrin,19,7,5,11,5
2,27-01-16,28-01-16,Tel Aviv,8,7,5,7,7
1,28-01-16,28-01-16,Tel Aviv,8,6,4,5,6
2,27-01-16,28-01-16,Tiberias,12,3,3,4,5
1,28-01-16,28-01-16,Tiberias,12,3,3,5,5
2,27-01-16,28-01-16,Zefat,13,3,3,7,5
1,28-01-16,28-01-16,Zefat,13,3,3,8,5
2,28-01-16,29-01-16,Afula,9,5,3,2,1
1,29-01-16,29-01-16,Afula,9,4,3,6,4
2,28-01-16,29-01-16,Ashdod,10,7,8,7,4
1,29-01-16,29-01-16,Ashdod,10,9,8,6,6
2,28-01-16,29-01-16,Beer Sheva,5,7,5,9,7
1,29-01-16,29-01-16,Beer Sheva,5,6,5,9,10
2,28-01-16,29-01-16,Bet Shean,8,3,1,5,2
1,29-01-16,29-01-16,Bet Shean,8,3,1,3,2
2,28-01-16,29-01-16,Elat,9,8,12,15,13
1,29-01-16,29-01-16,Elat,9,8,13,19,10
2,28-01-16,29-01-16,En Gedi,12,3,3,7,4
1,29-01-16,29-01-16,En Gedi,12,2,4,7,3
2,28-01-16,29-01-16,Haifa,9,7,5,8,7
1,29-01-16,29-01-16,Haifa,9,7,6,8,9
2,28-01-16,29-01-16,Jerusalem,5,4,3,7,5
1,29-01-16,29-01-16,Jerusalem,5,5,3,5,5
2,28-01-16,29-01-16,Lod,6,6,5,5,9
1,29-01-16,29-01-16,Lod,6,5,5,6,8
2,28-01-16,29-01-16,Mizpe Ramon,6,10,9,10,9
1,29-01-16,29-01-16,Mizpe Ramon,6,10,9,10,10
2,28-01-16,29-01-16,Nazareth,10,5,3,9,8
1,29-01-16,29-01-16,Nazareth,10,4,5,8,7
2,28-01-16,29-01-16,Qazrin,16,6,3,8,7
1,29-01-16,29-01-16,Qazrin,16,5,4,9,7
2,28-01-16,29-01-16,Tel Aviv,9,5,5,4,6
1,29-01-16,29-01-16,Tel Aviv,9,4,4,4,5
2,28-01-16,29-01-16,Tiberias,6,4,3,4,4
1,29-01-16,29-01-16,Tiberias,6,3,3,5,5
2,28-01-16,29-01-16,Zefat,15,2,2,6,4
1,29-01-16,29-01-16,Zefat,15,2,2,5,5
2,29-01-16,30-01-16,Afula,6,4,4,7,2
1,30-01-16,30-01-16,Afula,6,3,3,7,2
2,29-01-16,30-01-16,Ashdod,7,8,8,6,8
1,30-01-16,30-01-16,Ashdod,9,7,6,10,9
2,29-01-16,30-01-16,Beer Sheva,4,5,6,9,4
1,30-01-16,30-01-16,Beer Sheva,4,4,6,9,5
2,29-01-16,30-01-16,Bet Shean,5,2,2,4,2
1,30-01-16,30-01-16,Bet Shean,5,1,2,3,2
2,29-01-16,30-01-16,Elat,10,7,11,14,9
1,30-01-16,30-01-16,Elat,10,7,11,14,9
2,29-01-16,30-01-16,En Gedi,8,5,3,6,3
1,30-01-16,30-01-16,En Gedi,8,6,4,9,4
2,29-01-16,30-01-16,Haifa,7,7,5,11,8
1,30-01-16,30-01-16,Haifa,7,7,5,11,7
2,29-01-16,30-01-16,Jerusalem,7,4,3,8,3
1,30-01-16,30-01-16,Jerusalem,7,4,3,6,4
2,29-01-16,30-01-16,Lod,6,5,5,6,6
1,30-01-16,30-01-16,Lod,5,5,5,8,5
2,29-01-16,30-01-16,Mizpe Ramon,9,6,5,11,5
1,30-01-16,30-01-16,Mizpe Ramon,9,6,6,9,5
2,29-01-16,30-01-16,Nazareth,9,5,4,9,8
1,30-01-16,30-01-16,Nazareth,9,5,4,10,5
2,29-01-16,30-01-16,Qazrin,7,5,4,9,6
1,30-01-16,30-01-16,Qazrin,7,4,4,10,5
2,29-01-16,30-01-16,Tel Aviv,8,5,5,6,5
1,30-01-16,30-01-16,Tel Aviv,8,5,5,7,6
2,29-01-16,30-01-16,Tiberias,7,3,3,4,5
1,30-01-16,30-01-16,Tiberias,7,3,4,5,4
2,29-01-16,30-01-16,Zefat,9,2,2,4,4
1,30-01-16,30-01-16,Zefat,9,2,3,3,4
2,30-01-16,31-01-16,Afula,7,3,4,7,2
1,31-01-16,31-01-16,Afula,7,4,4,7,5
2,30-01-16,31-01-16,Ashdod,8,7,7,7,7
1,31-01-16,31-01-16,Ashdod,7,7,6,6,7
2,30-01-16,31-01-16,Beer Sheva,6,6,5,7,3
1,31-01-16,31-01-16,Beer Sheva,6,5,4,6,3
2,30-01-16,31-01-16,Bet Shean,6,2,2,5,2
1,31-01-16,31-01-16,Bet Shean,6,2,1,3,2
2,30-01-16,31-01-16,Elat,8,8,12,14,10
1,31-01-16,31-01-16,Elat,8,7,13,16,9
2,30-01-16,31-01-16,En Gedi,9,4,5,8,4
1,31-01-16,31-01-16,En Gedi,9,4,5,8,3
2,30-01-16,31-01-16,Haifa,7,6,7,15,7
1,31-01-16,31-01-16,Haifa,7,6,6,12,7
2,30-01-16,31-01-16,Jerusalem,5,4,3,5,4
1,31-01-16,31-01-16,Jerusalem,5,4,3,7,5
2,30-01-16,31-01-16,Lod,5,4,6,5,5
1,31-01-16,31-01-16,Lod,5,3,5,6,3
2,30-01-16,31-01-16,Mizpe Ramon,7,6,6,11,6
1,31-01-16,31-01-16,Mizpe Ramon,7,6,5,10,6
2,30-01-16,31-01-16,Nazareth,9,5,5,11,5
1,31-01-16,31-01-16,Nazareth,9,5,5,11,4
2,30-01-16,31-01-16,Qazrin,11,5,5,9,4
1,31-01-16,31-01-16,Qazrin,11,6,5,7,5
2,30-01-16,31-01-16,Tel Aviv,7,5,4,5,5
1,31-01-16,31-01-16,Tel Aviv,7,5,4,4,3
2,30-01-16,31-01-16,Tiberias,8,3,5,3,5
1,31-01-16,31-01-16,Tiberias,8,3,6,3,6
2,30-01-16,31-01-16,Zefat,7,3,3,7,6
1,31-01-16,31-01-16,Zefat,7,3,4,6,6
2,31-01-16,01-02-16,Afula,8,4,5,10,3
1,01-02-16,01-02-16,Afula,8,4,5,7,3
2,31-01-16,01-02-16,Ashdod,7,8,6,7,7
1,01-02-16,01-02-16,Ashdod,7,8,6,8,5
2,31-01-16,01-02-16,Beer Sheva,4,6,7,9,5
1,01-02-16,01-02-16,Beer Sheva,4,6,7,9,8
2,31-01-16,01-02-16,Bet Shean,8,2,3,5,3
1,01-02-16,01-02-16,Bet Shean,8,2,4,4,4
2,31-01-16,01-02-16,Elat,9,5,9,14,6
1,01-02-16,01-02-16,Elat,9,6,9,15,9
2,31-01-16,01-02-16,En Gedi,5,5,5,7,3
1,01-02-16,01-02-16,En Gedi,5,5,6,5,2
2,31-01-16,01-02-16,Haifa,6,6,7,15,6
1,01-02-16,01-02-16,Haifa,6,6,5,12,7
2,31-01-16,01-02-16,Jerusalem,6,5,6,9,4
1,01-02-16,01-02-16,Jerusalem,6,6,6,8,4
2,31-01-16,01-02-16,Lod,4,7,6,6,6
1,01-02-16,01-02-16,Lod,3,7,5,5,5
2,31-01-16,01-02-16,Mizpe Ramon,8,10,8,12,5
1,01-02-16,01-02-16,Mizpe Ramon,8,7,7,12,4
2,31-01-16,01-02-16,Nazareth,12,6,6,12,5
1,01-02-16,01-02-16,Nazareth,12,6,6,10,6
2,31-01-16,01-02-16,Qazrin,15,7,7,9,6
1,01-02-16,01-02-16,Qazrin,15,8,4,15,6
