Time,Basis date,Validity date,City,Persist. value,EC,CO,C3,OH
2,16-01-16,17-01-16,Haifa,20,20,20,18,22
1,17-01-16,17-01-16,Haifa,20,20,20,18,22
2,16-01-16,17-01-16,Jerusalem,17,18,17,14,20
1,17-01-16,17-01-16,Jerusalem,17,18,17,15,20
2,16-01-16,17-01-16,Lod,22,21,19,21,20
1,17-01-16,17-01-16,Lod,22,21,19,21,21
2,16-01-16,17-01-16,Mizpe Ramon,17,21,20,18,20
1,17-01-16,17-01-16,Mizpe Ramon,17,22,19,17,20
2,16-01-16,17-01-16,Nazareth,18,20,18,17,19
1,17-01-16,17-01-16,Nazareth,18,20,17,17,19
2,16-01-16,17-01-16,Qazrin,19,20,18,16,19
1,17-01-16,17-01-16,Qazrin,19,20,18,16,19
2,16-01-16,17-01-16,Tel Aviv,20,20,20,19,20
1,17-01-16,17-01-16,Tel Aviv,20,20,20,19,21
2,16-01-16,17-01-16,Tiberias,23,21,20,19,19
1,17-01-16,17-01-16,Tiberias,23,21,20,19,19
2,16-01-16,17-01-16,Zefat,14,19,16,13,19
1,17-01-16,17-01-16,Zefat,14,19,16,13,19
2,17-01-16,18-01-16,Afula,22,16,15,17,17
1,18-01-16,18-01-16,Afula,22,16,15,17,17
2,17-01-16,18-01-16,Ashdod,20,17,15,17,16
1,18-01-16,18-01-16,Ashdod,20,17,15,17,16
2,17-01-16,18-01-16,Beer Sheva,25,14,14,16,15
1,18-01-16,18-01-16,Beer Sheva,25,14,14,15,15
2,17-01-16,18-01-16,Bet Shean,23,17,17,19,18
1,18-01-16,18-01-16,Bet Shean,23,17,17,19,18
2,17-01-16,18-01-16,Elat,25,18,20,20,19
1,18-01-16,18-01-16,Elat,25,17,20,20,19
2,17-01-16,18-01-16,En Gedi,24,18,19,21,20
1,18-01-16,18-01-16,En Gedi,24,17,19,20,20
2,17-01-16,18-01-16,Haifa,21,15,15,15,15
1,18-01-16,18-01-16,Haifa,21,15,15,15,15
2,17-01-16,18-01-16,Jerusalem,19,12,12,11,11
1,18-01-16,18-01-16,Jerusalem,19,12,12,10,12
2,17-01-16,18-01-16,Lod,23,15,14,16,15
1,18-01-16,18-01-16,Lod,23,14,14,16,15
2,17-01-16,18-01-16,Mizpe Ramon,21,13,12,12,12
1,18-01-16,18-01-16,Mizpe Ramon,21,13,11,12,12
2,17-01-16,18-01-16,Nazareth,19,15,13,15,12
1,18-01-16,18-01-16,Nazareth,19,14,13,15,13
2,17-01-16,18-01-16,Qazrin,20,15,13,13,12
1,18-01-16,18-01-16,Qazrin,20,14,13,13,13
2,17-01-16,18-01-16,Tel Aviv,20,15,15,16,15
1,18-01-16,18-01-16,Tel Aviv,20,15,15,16,15
2,17-01-16,18-01-16,Tiberias,24,16,15,18,12
1,18-01-16,18-01-16,Tiberias,24,16,15,18,13
2,17-01-16,18-01-16,Zefat,15,14,11,10,12
1,18-01-16,18-01-16,Zefat,15,14,11,10,13
2,18-01-16,19-01-16,Afula,16,12,11,14,15
1,19-01-16,19-01-16,Afula,16,13,12,13,15
2,18-01-16,19-01-16,Ashdod,17,15,15,17,13
1,19-01-16,19-01-16,Ashdod,17,15,15,17,13
2,18-01-16,19-01-16,Beer Sheva,16,14,13,15,14
1,19-01-16,19-01-16,Beer Sheva,16,14,13,15,15
2,18-01-16,19-01-16,Bet Shean,18,13,13,15,15
1,19-01-16,19-01-16,Bet Shean,18,13,13,16,16
2,18-01-16,19-01-16,Elat,22,15,16,17,16
1,19-01-16,19-01-16,Elat,22,15,16,17,17
2,18-01-16,19-01-16,En Gedi,22,17,17,19,19
1,19-01-16,19-01-16,En Gedi,22,17,17,19,19
2,18-01-16,19-01-16,Haifa,15,13,14,14,13
1,19-01-16,19-01-16,Haifa,15,13,15,13,14
2,18-01-16,19-01-16,Jerusalem,10,10,9,9,9
1,19-01-16,19-01-16,Jerusalem,10,10,9,9,9
2,18-01-16,19-01-16,Lod,15,12,11,14,12
1,19-01-16,19-01-16,Lod,15,12,12,14,12
2,18-01-16,19-01-16,Mizpe Ramon,11,12,11,11,11
1,19-01-16,19-01-16,Mizpe Ramon,11,12,10,11,11
2,18-01-16,19-01-16,Nazareth,13,13,10,13,11
1,19-01-16,19-01-16,Nazareth,13,12,11,12,12
2,18-01-16,19-01-16,Qazrin,13,10,8,9,11
1,19-01-16,19-01-16,Qazrin,13,9,9,9,11
2,18-01-16,19-01-16,Tel Aviv,16,14,13,15,12
1,19-01-16,19-01-16,Tel Aviv,16,14,13,14,12
2,18-01-16,19-01-16,Tiberias,19,11,9,16,11
1,19-01-16,19-01-16,Tiberias,19,11,11,15,12
2,18-01-16,19-01-16,Zefat,9,10,8,8,11
1,19-01-16,19-01-16,Zefat,9,10,8,7,11
2,19-01-16,20-01-16,Afula,13,14,15,16,17
1,20-01-16,20-01-16,Afula,13,15,14,17,17
2,19-01-16,20-01-16,Ashdod,16,15,15,16,16
1,20-01-16,20-01-16,Ashdod,16,15,15,17,15
2,19-01-16,20-01-16,Beer Sheva,14,14,15,17,15
1,20-01-16,20-01-16,Beer Sheva,14,14,15,16,16
2,19-01-16,20-01-16,Bet Shean,13,15,16,18,17
1,20-01-16,20-01-16,Bet Shean,13,15,16,18,18
2,19-01-16,20-01-16,Elat,20,18,18,20,18
1,20-01-16,20-01-16,Elat,20,18,18,20,19
2,19-01-16,20-01-16,En Gedi,20,15,17,18,18
1,20-01-16,20-01-16,En Gedi,20,15,18,18,18
2,19-01-16,20-01-16,Haifa,13,14,16,15,15
1,20-01-16,20-01-16,Haifa,13,14,15,15,15
2,19-01-16,20-01-16,Jerusalem,8,11,11,10,12
1,20-01-16,20-01-16,Jerusalem,8,11,12,12,14
2,19-01-16,20-01-16,Lod,16,14,13,17,14
1,20-01-16,20-01-16,Lod,16,15,15,17,15
2,19-01-16,20-01-16,Mizpe Ramon,11,14,14,13,13
1,20-01-16,20-01-16,Mizpe Ramon,11,13,14,13,13
2,19-01-16,20-01-16,Nazareth,11,14,12,15,14
1,20-01-16,20-01-16,Nazareth,11,14,12,14,14
2,19-01-16,20-01-16,Qazrin,9,12,12,13,13
1,20-01-16,20-01-16,Qazrin,9,13,12,12,13
2,19-01-16,20-01-16,Tel Aviv,15,14,14,16,14
1,20-01-16,20-01-16,Tel Aviv,15,15,15,16,15
2,19-01-16,20-01-16,Tiberias,14,13,13,17,14
1,20-01-16,20-01-16,Tiberias,14,14,14,17,14
2,19-01-16,20-01-16,Zefat,6,12,11,10,13
1,20-01-16,20-01-16,Zefat,6,13,9,10,13
2,20-01-16,21-01-16,Afula,15,17,17,17,20
1,21-01-16,21-01-16,Afula,15,17,17,16,19
2,20-01-16,21-01-16,Ashdod,16,16,16,17,17
1,21-01-16,21-01-16,Ashdod,16,16,15,17,15
2,20-01-16,21-01-16,Beer Sheva,17,16,16,18,16
1,21-01-16,21-01-16,Beer Sheva,17,17,15,18,17
2,20-01-16,21-01-16,Bet Shean,17,18,19,19,20
1,21-01-16,21-01-16,Bet Shean,17,18,20,18,20
2,20-01-16,21-01-16,Elat,22,18,19,19,18
1,21-01-16,21-01-16,Elat,22,19,19,18,18
2,20-01-16,21-01-16,En Gedi,21,17,20,21,19
1,21-01-16,21-01-16,En Gedi,21,17,19,20,19
2,20-01-16,21-01-16,Haifa,14,17,18,16,17
1,21-01-16,21-01-16,Haifa,14,17,18,16,17
2,20-01-16,21-01-16,Jerusalem,12,14,14,13,15
1,21-01-16,21-01-16,Jerusalem,12,15,15,12,15
2,20-01-16,21-01-16,Lod,19,17,18,19,16
1,21-01-16,21-01-16,Lod,19,17,17,19,16
2,20-01-16,21-01-16,Mizpe Ramon,13,15,16,15,15
1,21-01-16,21-01-16,Mizpe Ramon,13,15,16,15,15
2,20-01-16,21-01-16,Nazareth,12,17,16,16,15
1,21-01-16,21-01-16,Nazareth,12,17,16,15,15
2,20-01-16,21-01-16,Qazrin,12,17,16,15,15
1,21-01-16,21-01-16,Qazrin,12,17,16,14,15
2,20-01-16,21-01-16,Tel Aviv,16,17,18,19,16
1,21-01-16,21-01-16,Tel Aviv,16,17,18,18,16
2,20-01-16,21-01-16,Tiberias,16,18,18,18,15
1,21-01-16,21-01-16,Tiberias,16,18,18,18,15
2,20-01-16,21-01-16,Zefat,7,16,14,11,15
1,21-01-16,21-01-16,Zefat,7,16,14,11,15
2,21-01-16,22-01-16,Afula,18,17,17,17,18
1,22-01-16,22-01-16,Afula,18,17,17,16,18
2,21-01-16,22-01-16,Ashdod,17,17,16,16,17
1,22-01-16,22-01-16,Ashdod,17,17,16,16,15
2,21-01-16,22-01-16,Beer Sheva,20,16,15,16,16
1,22-01-16,22-01-16,Beer Sheva,20,16,16,17,16
2,21-01-16,22-01-16,Bet Shean,20,18,18,18,20
1,22-01-16,22-01-16,Bet Shean,20,18,18,18,19
2,21-01-16,22-01-16,Elat,20,18,18,19,18
1,22-01-16,22-01-16,Elat,20,18,17,18,18
2,21-01-16,22-01-16,En Gedi,21,17,17,16,19
1,22-01-16,22-01-16,En Gedi,21,16,17,16,19
2,21-01-16,22-01-16,Haifa,17,16,17,16,16
1,22-01-16,22-01-16,Haifa,17,16,17,16,16
2,21-01-16,22-01-16,Jerusalem,15,14,14,14,14
1,22-01-16,22-01-16,Jerusalem,15,14,14,12,14
2,21-01-16,22-01-16,Lod,19,17,17,18,16
1,22-01-16,22-01-16,Lod,19,16,17,17,16
2,21-01-16,22-01-16,Mizpe Ramon,14,13,14,14,15
1,22-01-16,22-01-16,Mizpe Ramon,14,13,13,14,14
2,21-01-16,22-01-16,Nazareth,16,16,16,16,16
1,22-01-16,22-01-16,Nazareth,16,16,16,15,15
2,21-01-16,22-01-16,Qazrin,16,16,15,15,15
1,22-01-16,22-01-16,Qazrin,16,16,14,15,16
2,21-01-16,22-01-16,Tel Aviv,18,17,17,16,16
1,22-01-16,22-01-16,Tel Aviv,18,17,17,16,16
2,21-01-16,22-01-16,Tiberias,21,17,16,17,16
1,22-01-16,22-01-16,Tiberias,21,17,16,16,15
2,21-01-16,22-01-16,Zefat,11,16,14,13,15
1,22-01-16,22-01-16,Zefat,11,16,14,12,16
2,22-01-16,23-01-16,Afula,19,15,16,16,17
1,23-01-16,23-01-16,Afula,19,15,16,16,17
2,22-01-16,23-01-16,Ashdod,18,16,16,17,16
1,23-01-16,23-01-16,Ashdod,18,16,16,17,15
2,22-01-16,23-01-16,Beer Sheva,18,14,14,16,13
1,23-01-16,23-01-16,Beer Sheva,18,14,14,17,12
2,22-01-16,23-01-16,Bet Shean,20,16,13,17,17
1,23-01-16,23-01-16,Bet Shean,20,17,14,16,18
2,22-01-16,23-01-16,Elat,21,17,18,19,17
1,23-01-16,23-01-16,Elat,21,17,18,19,18
2,22-01-16,23-01-16,En Gedi,20,17,15,19,17
1,23-01-16,23-01-16,En Gedi,20,17,15,19,17
2,22-01-16,23-01-16,Haifa,18,14,16,16,14
1,23-01-16,23-01-16,Haifa,18,15,15,16,14
2,22-01-16,23-01-16,Jerusalem,15,12,11,12,10
1,23-01-16,23-01-16,Jerusalem,15,12,11,12,10
2,22-01-16,23-01-16,Lod,18,14,15,18,14
1,23-01-16,23-01-16,Lod,18,15,14,18,14
2,22-01-16,23-01-16,Mizpe Ramon,14,11,12,13,11
1,23-01-16,23-01-16,Mizpe Ramon,14,11,11,12,11
2,22-01-16,23-01-16,Nazareth,16,14,13,14,14
1,23-01-16,23-01-16,Nazareth,16,14,12,14,14
2,22-01-16,23-01-16,Qazrin,17,13,11,12,12
1,23-01-16,23-01-16,Qazrin,17,13,11,12,13
2,22-01-16,23-01-16,Tel Aviv,18,15,17,17,14
1,23-01-16,23-01-16,Tel Aviv,18,16,16,18,14
2,22-01-16,23-01-16,Tiberias,18,14,13,15,14
1,23-01-16,23-01-16,Tiberias,18,14,13,16,14
2,22-01-16,23-01-16,Zefat,12,13,10,10,12
1,23-01-16,23-01-16,Zefat,12,13,10,9,13
2,23-01-16,24-01-16,Afula,16,12,13,12.67,13
1,24-01-16,24-01-16,Afula,16,12,13,12.67,13
2,23-01-16,24-01-16,Ashdod,17,14,14,13.33,12
1,24-01-16,24-01-16,Ashdod,17,14,13,13.33,13
2,23-01-16,24-01-16,Beer Sheva,14,10,10,9.67,9
1,24-01-16,24-01-16,Beer Sheva,14,11,11,10.33,9
2,23-01-16,24-01-16,Bet Shean,15,13,16,14,13
1,24-01-16,24-01-16,Bet Shean,15,13,14,13.33,13
2,23-01-16,24-01-16,Elat,21,14,15,14.33,14
1,24-01-16,24-01-16,Elat,21,14,14,14.33,15
2,23-01-16,24-01-16,En Gedi,21,14,14,14.33,15
1,24-01-16,24-01-16,En Gedi,21,15,14,14.67,15
2,23-01-16,24-01-16,Haifa,16,11,12,11.33,11
1,24-01-16,24-01-16,Haifa,16,11,13,11.67,11
2,23-01-16,24-01-16,Jerusalem,10,8,7,7.33,7
1,24-01-16,24-01-16,Jerusalem,10,8,7,7,6
2,23-01-16,24-01-16,Lod,15,12,12,11.67,11
1,24-01-16,24-01-16,Lod,15,11,12,11,10
2,23-01-16,24-01-16,Mizpe Ramon,11,8,8,8,8
1,24-01-16,24-01-16,Mizpe Ramon,11,9,9,8.67,8
2,23-01-16,24-01-16,Nazareth,14,11,9,9.33,8
1,24-01-16,24-01-16,Nazareth,14,10,10,9.33,8
2,23-01-16,24-01-16,Qazrin,13,10,7,8,7
1,24-01-16,24-01-16,Qazrin,13,10,8,8.67,8
2,23-01-16,24-01-16,Tel Aviv,15,13,14,13,12
1,24-01-16,24-01-16,Tel Aviv,15,12,14,12,10
2,23-01-16,24-01-16,Tiberias,17,11,12,10.33,8
1,24-01-16,24-01-16,Tiberias,17,11,13,10.67,8
2,23-01-16,24-01-16,Zefat,10,10,7,8,7
1,24-01-16,24-01-16,Zefat,10,9,8,8.33,8
2,24-01-16,25-01-16,Afula,14,11,10,11,11
1,25-01-16,25-01-16,Afula,14,10,10,10,12
2,24-01-16,25-01-16,Ashdod,15,11,12,13,11
1,25-01-16,25-01-16,Ashdod,15,11,11,13,11
2,24-01-16,25-01-16,Beer Sheva,12,10,8,9,8
1,25-01-16,25-01-16,Beer Sheva,12,9,7,9,7
2,24-01-16,25-01-16,Bet Shean,15,12,12,12,12
1,25-01-16,25-01-16,Bet Shean,15,12,12,12,12
2,24-01-16,25-01-16,Elat,18,12,15,16,13
1,25-01-16,25-01-16,Elat,18,13,15,15,13
2,24-01-16,25-01-16,En Gedi,20,12,14,13,14
1,25-01-16,25-01-16,En Gedi,20,13,12,14,14
2,24-01-16,25-01-16,Haifa,12,10,8,10,9
1,25-01-16,25-01-16,Haifa,12,10,10,10,9
2,24-01-16,25-01-16,Jerusalem,5,7,5,4,5
1,25-01-16,25-01-16,Jerusalem,5,8,5,3,4
2,24-01-16,25-01-16,Lod,14,10,9,10,9
1,25-01-16,25-01-16,Lod,14,11,10,9,9
2,24-01-16,25-01-16,Mizpe Ramon,9,7,5,8,6
1,25-01-16,25-01-16,Mizpe Ramon,9,7,9,9,8
2,24-01-16,25-01-16,Nazareth,10,9,8,9,6
1,25-01-16,25-01-16,Nazareth,10,9,8,9,7
2,24-01-16,25-01-16,Qazrin,9,9,8,8,5
1,25-01-16,25-01-16,Qazrin,9,9,8,8,6
2,24-01-16,25-01-16,Tel Aviv,14,11,10,11,10
1,25-01-16,25-01-16,Tel Aviv,14,11,11,11,11
2,24-01-16,25-01-16,Tiberias,15,11,11,13,6
1,25-01-16,25-01-16,Tiberias,15,10,11,13,7
2,24-01-16,25-01-16,Zefat,6,9,6,5,5
1,25-01-16,25-01-16,Zefat,6,8,6,5,6
2,25-01-16,26-01-16,Afula,11,10,10,11,11
1,26-01-16,26-01-16,Afula,11,11,11,10,11
2,25-01-16,26-01-16,Ashdod,13,11,11,11,10
1,26-01-16,26-01-16,Ashdod,13,11,11,12,10
2,25-01-16,26-01-16,Beer Sheva,7,9,8,8,7
1,26-01-16,26-01-16,Beer Sheva,7,9,6,7,7
2,25-01-16,26-01-16,Bet Shean,12,10,10,11,11
1,26-01-16,26-01-16,Bet Shean,12,11,10,11,13
2,25-01-16,26-01-16,Elat,17,12,14,15,12
1,26-01-16,26-01-16,Elat,17,12,14,15,12
2,25-01-16,26-01-16,En Gedi,16,12,11,12,12
1,26-01-16,26-01-16,En Gedi,16,13,13,12,12
2,25-01-16,26-01-16,Haifa,10,9,9,10,9
1,26-01-16,26-01-16,Haifa,10,10,9,10,9
2,25-01-16,26-01-16,Jerusalem,4,7,6,4,4
1,26-01-16,26-01-16,Jerusalem,4,7,4,5,6
2,25-01-16,26-01-16,Lod,11,10,9,10,8
1,26-01-16,26-01-16,Lod,11,10,10,10,9
2,25-01-16,26-01-16,Mizpe Ramon,8,6,6,6,6
1,26-01-16,26-01-16,Mizpe Ramon,8,6,8,6,7
2,25-01-16,26-01-16,Nazareth,8,9,8,9,6
1,26-01-16,26-01-16,Nazareth,8,9,8,8,6
2,25-01-16,26-01-16,Qazrin,8,9,7,7,6
1,26-01-16,26-01-16,Qazrin,8,8,8,6,6
2,25-01-16,26-01-16,Tel Aviv,11,10,9,10,10
1,26-01-16,26-01-16,Tel Aviv,11,11,10,10,10
2,25-01-16,26-01-16,Tiberias,14,10,9,12,6
1,26-01-16,26-01-16,Tiberias,14,10,10,11,6
2,25-01-16,26-01-16,Zefat,3,9,7,4,6
1,26-01-16,26-01-16,Zefat,3,8,6,2,6
2,26-01-16,27-01-16,Afula,9,11,12,11,11
1,27-01-16,27-01-16,Afula,9,11,11,11,12
2,26-01-16,27-01-16,Ashdod,12,11,11,12,11
1,27-01-16,27-01-16,Ashdod,12,12,11,12,11
2,26-01-16,27-01-16,Beer Sheva,8,10,9,11,9
1,27-01-16,27-01-16,Beer Sheva,8,10,8,11,10
2,26-01-16,27-01-16,Bet Shean,9,12,13,13,12
1,27-01-16,27-01-16,Bet Shean,9,12,13,13,12
2,26-01-16,27-01-16,Elat,17,11,14,14,11
1,27-01-16,27-01-16,Elat,17,12,14,15,12
2,26-01-16,27-01-16,En Gedi,16,10,12,13,12
1,27-01-16,27-01-16,En Gedi,16,10,11,12,13
2,26-01-16,27-01-16,Haifa,6,10,10,9,9
1,27-01-16,27-01-16,Haifa,6,10,10,10,10
2,26-01-16,27-01-16,Jerusalem,2,7,7,6,7
1,27-01-16,27-01-16,Jerusalem,2,7,6,6,7
2,26-01-16,27-01-16,Lod,10,11,11,12,10
1,27-01-16,27-01-16,Lod,10,11,11,11,10
2,26-01-16,27-01-16,Mizpe Ramon,8,6,7,7,7
1,27-01-16,27-01-16,Mizpe Ramon,8,6,6,7,6
2,26-01-16,27-01-16,Nazareth,6,9,9,10,8
1,27-01-16,27-01-16,Nazareth,6,7,9,11,8
2,26-01-16,27-01-16,Qazrin,7,9,9,8,7
1,27-01-16,27-01-16,Qazrin,7,9,9,9,7
2,26-01-16,27-01-16,Tel Aviv,9,11,12,12,11
1,27-01-16,27-01-16,Tel Aviv,9,12,12,11,11
2,26-01-16,27-01-16,Tiberias,10,10,11,13,8
1,27-01-16,27-01-16,Tiberias,10,11,11,13,8
2,26-01-16,27-01-16,Zefat,2,9,8,7,7
1,27-01-16,27-01-16,Zefat,2,9,8,6,7
2,27-01-16,28-01-16,Afula,13,11,11,11,11
1,28-01-16,28-01-16,Afula,13,11,11,11,12
2,27-01-16,28-01-16,Ashdod,12,12,12,13,11
1,28-01-16,28-01-16,Ashdod,12,12,12,12,11
2,27-01-16,28-01-16,Beer Sheva,11,11,10,12,10
1,28-01-16,28-01-16,Beer Sheva,11,11,10,11,10
2,27-01-16,28-01-16,Bet Shean,14,12,12,13,12
1,28-01-16,28-01-16,Bet Shean,14,12,12,13,13
2,27-01-16,28-01-16,Elat,14,12,13,15,13
1,28-01-16,28-01-16,Elat,14,12,13,14,12
2,27-01-16,28-01-16,En Gedi,14,11,12,13,13
1,28-01-16,28-01-16,En Gedi,14,11,13,13,13
2,27-01-16,28-01-16,Haifa,11,11,10,10,10
1,28-01-16,28-01-16,Haifa,11,11,10,10,10
2,27-01-16,28-01-16,Jerusalem,6,8,8,7,8
1,28-01-16,28-01-16,Jerusalem,6,8,7,6,8
2,27-01-16,28-01-16,Lod,12,12,11,12,10
1,28-01-16,28-01-16,Lod,12,11,12,12,11
2,27-01-16,28-01-16,Mizpe Ramon,7,7,8,8,8
1,28-01-16,28-01-16,Mizpe Ramon,7,7,8,8,8
2,27-01-16,28-01-16,Nazareth,10,11,9,9,9
1,28-01-16,28-01-16,Nazareth,10,10,9,9,9
2,27-01-16,28-01-16,Qazrin,10,10,9,8,8
1,28-01-16,28-01-16,Qazrin,10,9,8,8,8
2,27-01-16,28-01-16,Tel Aviv,13,12,12,11,11
1,28-01-16,28-01-16,Tel Aviv,13,12,13,12,12
2,27-01-16,28-01-16,Tiberias,14,11,10,12,9
1,28-01-16,28-01-16,Tiberias,14,11,10,12,9
2,27-01-16,28-01-16,Zefat,4,10,8,6,8
1,28-01-16,28-01-16,Zefat,4,9,7,6,8
2,28-01-16,29-01-16,Afula,13,15,13,13,14
1,29-01-16,29-01-16,Afula,13,15,13,13,14
2,28-01-16,29-01-16,Ashdod,13,14,13,14,13
1,29-01-16,29-01-16,Ashdod,13,13,13,14,14
2,28-01-16,29-01-16,Beer Sheva,12,14,12,14,12
1,29-01-16,29-01-16,Beer Sheva,12,13,12,13,13
2,28-01-16,29-01-16,Bet Shean,13,16,13,14,15
1,29-01-16,29-01-16,Bet Shean,13,15,13,14,16
2,28-01-16,29-01-16,Elat,16,14,15,16,13
1,29-01-16,29-01-16,Elat,16,14,15,15,14
2,28-01-16,29-01-16,En Gedi,15,14,14,14,15
1,29-01-16,29-01-16,En Gedi,15,13,14,14,15
2,28-01-16,29-01-16,Haifa,11,13,13,13,13
1,29-01-16,29-01-16,Haifa,11,14,13,14,14
2,28-01-16,29-01-16,Jerusalem,7,11,10,11,10
1,29-01-16,29-01-16,Jerusalem,7,10,10,10,11
2,28-01-16,29-01-16,Lod,12,13,14,14,13
1,29-01-16,29-01-16,Lod,12,12,14,14,13
2,28-01-16,29-01-16,Mizpe Ramon,7,10,10,9,10
1,29-01-16,29-01-16,Mizpe Ramon,7,9,9,10,10
2,28-01-16,29-01-16,Nazareth,10,14,12,11,13
1,29-01-16,29-01-16,Nazareth,10,14,11,11,12
2,28-01-16,29-01-16,Qazrin,9,12,10,10,11
1,29-01-16,29-01-16,Qazrin,9,12,10,10,11
2,28-01-16,29-01-16,Tel Aviv,12,14,14,14,13
1,29-01-16,29-01-16,Tel Aviv,12,13,14,13,14
2,28-01-16,29-01-16,Tiberias,13,14,11,13,13
1,29-01-16,29-01-16,Tiberias,13,13,12,13,12
2,28-01-16,29-01-16,Zefat,6,13,11,8,11
1,29-01-16,29-01-16,Zefat,6,12,10,8,11
2,29-01-16,30-01-16,Afula,16,16,15,16,16
1,30-01-16,30-01-16,Afula,16,16,15,15,16
2,29-01-16,30-01-16,Ashdod,14,15,14,15,15
1,30-01-16,30-01-16,Ashdod,14,15,14,15,15
2,29-01-16,30-01-16,Beer Sheva,13,15,14,15,15
1,30-01-16,30-01-16,Beer Sheva,13,15,14,15,15
2,29-01-16,30-01-16,Bet Shean,16,17,15,16,17
1,30-01-16,30-01-16,Bet Shean,16,17,16,16,18
2,29-01-16,30-01-16,Elat,18,17,17,18,16
1,30-01-16,30-01-16,Elat,18,17,17,18,17
2,29-01-16,30-01-16,En Gedi,17,15,15,14,17
1,30-01-16,30-01-16,En Gedi,17,15,17,15,17
2,29-01-16,30-01-16,Haifa,14,15,15,16,15
1,30-01-16,30-01-16,Haifa,14,15,15,14,15
2,29-01-16,30-01-16,Jerusalem,9,13,13,12,13
1,30-01-16,30-01-16,Jerusalem,9,13,12,11,13
2,29-01-16,30-01-16,Lod,14,16,16,16,16
1,30-01-16,30-01-16,Lod,14,16,16,16,16
2,29-01-16,30-01-16,Mizpe Ramon,8,12,13,13,12
1,30-01-16,30-01-16,Mizpe Ramon,8,12,13,11,12
2,29-01-16,30-01-16,Nazareth,13,15,13,14,15
1,30-01-16,30-01-16,Nazareth,13,15,13,13,14
2,29-01-16,30-01-16,Qazrin,12,14,13,12,13
1,30-01-16,30-01-16,Qazrin,12,15,13,13,13
2,29-01-16,30-01-16,Tel Aviv,14,16,16,15,15
1,30-01-16,30-01-16,Tel Aviv,14,16,16,15,15
2,29-01-16,30-01-16,Tiberias,15,15,14,15,15
1,30-01-16,30-01-16,Tiberias,15,15,14,15,14
2,29-01-16,30-01-16,Zefat,9,14,12,11,13
1,30-01-16,30-01-16,Zefat,9,14,12,10,13
2,30-01-16,31-01-16,Afula,17,17,17,17,18
1,31-01-16,31-01-16,Afula,17,16,16,16,18
2,30-01-16,31-01-16,Ashdod,16,16,15,15,14
1,31-01-16,31-01-16,Ashdod,16,16,15,16,14
2,30-01-16,31-01-16,Beer Sheva,17,16,15,16,15
1,31-01-16,31-01-16,Beer Sheva,17,16,15,16,16
2,30-01-16,31-01-16,Bet Shean,17,18,17,17,19
1,31-01-16,31-01-16,Bet Shean,17,18,17,17,20
2,30-01-16,31-01-16,Elat,21,18,18,18,18
1,31-01-16,31-01-16,Elat,21,18,18,18,18
2,30-01-16,31-01-16,En Gedi,18,16,17,15,19
1,31-01-16,31-01-16,En Gedi,18,16,16,15,18
2,30-01-16,31-01-16,Haifa,16,16,16,16,17
1,31-01-16,31-01-16,Haifa,16,17,15,16,17
2,30-01-16,31-01-16,Jerusalem,12,14,13,12,14
1,31-01-16,31-01-16,Jerusalem,12,14,13,11,14
2,30-01-16,31-01-16,Lod,16,17,16,17,17
1,31-01-16,31-01-16,Lod,16,17,16,17,17
2,30-01-16,31-01-16,Mizpe Ramon,12,12,14,13,14
1,31-01-16,31-01-16,Mizpe Ramon,12,12,14,13,14
2,30-01-16,31-01-16,Nazareth,15,16,15,15,15
1,31-01-16,31-01-16,Nazareth,15,17,15,15,15
2,30-01-16,31-01-16,Qazrin,15,16,15,14,16
1,31-01-16,31-01-16,Qazrin,15,17,16,14,15
2,30-01-16,31-01-16,Tel Aviv,17,17,17,15,15
1,31-01-16,31-01-16,Tel Aviv,17,17,16,16,15
2,30-01-16,31-01-16,Tiberias,17,17,16,16,15
1,31-01-16,31-01-16,Tiberias,17,17,16,16,15
2,30-01-16,31-01-16,Zefat,11,15,13,12,16
1,31-01-16,31-01-16,Zefat,11,15,13,11,15
2,31-01-16,01-02-16,Afula,19,17,17,17,18
1,01-02-16,01-02-16,Afula,19,17,17,17,18
2,31-01-16,01-02-16,Ashdod,17,16,15,15,14
1,01-02-16,01-02-16,Ashdod,17,16,15,16,12
2,31-01-16,01-02-16,Beer Sheva,18,16,16,17,17
1,01-02-16,01-02-16,Beer Sheva,18,16,15,19,16
2,31-01-16,01-02-16,Bet Shean,19,18,17,17,19
1,01-02-16,01-02-16,Bet Shean,19,18,18,17,19
2,31-01-16,01-02-16,Elat,20,20,20,19,20
1,01-02-16,01-02-16,Elat,20,19,20,20,19
2,31-01-16,01-02-16,En Gedi,19,17,17,15,19
1,01-02-16,01-02-16,En Gedi,19,17,17,17,19
2,31-01-16,01-02-16,Haifa,18,17,16,16,16
1,01-02-16,01-02-16,Haifa,18,16,16,16,15
2,31-01-16,01-02-16,Jerusalem,14,15,14,13,14
1,01-02-16,01-02-16,Jerusalem,14,15,15,14,15
2,31-01-16,01-02-16,Lod,17,17,16,16,15
1,01-02-16,01-02-16,Lod,17,17,16,18,13
2,31-01-16,01-02-16,Mizpe Ramon,15,14,15,14,16
1,01-02-16,01-02-16,Mizpe Ramon,15,14,15,16,16
2,31-01-16,01-02-16,Nazareth,17,17,16,15,15
1,01-02-16,01-02-16,Nazareth,17,17,15,16,15
2,31-01-16,01-02-16,Qazrin,18,17,16,15,15
