validityDate,city,observedMaxTemp
03/03/2016,Lod,19
03/03/2016,Mizpe Ramon,17
03/03/2016,Nazareth,19
03/03/2016,Qazrin,19
03/03/2016,Tel Aviv,19
03/03/2016,Tiberias,24
03/03/2016,Zefat,14
04/03/2016,Afula,21
04/03/2016,Ashdod,20
04/03/2016,Beer Sheva,21
04/03/2016,Bet Shean,23
04/03/2016,Elat,27
04/03/2016,En Gedi,27
04/03/2016,Haifa,18
04/03/2016,Jerusalem,16
04/03/2016,Lod,21
04/03/2016,Mizpe Ramon,19
04/03/2016,Nazareth,17
04/03/2016,Qazrin,19
04/03/2016,Tel Aviv,20
04/03/2016,Tiberias,24
04/03/2016,Zefat,16
05/03/2016,Afula,24
05/03/2016,Ashdod,21
05/03/2016,Beer Sheva,24
05/03/2016,Bet Shean,25
05/03/2016,Elat,28
05/03/2016,En Gedi,28
05/03/2016,Haifa,21
05/03/2016,Jerusalem,19
05/03/2016,Lod,24
05/03/2016,Mizpe Ramon,20
05/03/2016,Nazareth,21
05/03/2016,Qazrin,21
05/03/2016,Tel Aviv,23
05/03/2016,Tiberias,25
05/03/2016,Zefat,17
06/03/2016,Afula,22
06/03/2016,Ashdod,19
06/03/2016,Beer Sheva,23
06/03/2016,Bet Shean,23
06/03/2016,Elat,26
06/03/2016,En Gedi,25
06/03/2016,Haifa,19
06/03/2016,Jerusalem,18
06/03/2016,Lod,21
06/03/2016,Mizpe Ramon,19
06/03/2016,Nazareth,18
06/03/2016,Qazrin,22
06/03/2016,Tel Aviv,19
06/03/2016,Tiberias,22
06/03/2016,Zefat,15
07/03/2016,Afula,27
07/03/2016,Ashdod,21
07/03/2016,Beer Sheva,27
07/03/2016,Bet Shean,29
07/03/2016,Elat,31
07/03/2016,En Gedi,30
07/03/2016,Haifa,25
07/03/2016,Jerusalem,23
07/03/2016,Lod,25
07/03/2016,Mizpe Ramon,24
07/03/2016,Nazareth,24
07/03/2016,Qazrin,26
07/03/2016,Tel Aviv,24
07/03/2016,Tiberias,29
07/03/2016,Zefat,19
08/03/2016,Afula,28
08/03/2016,Ashdod,20
08/03/2016,Beer Sheva,25
08/03/2016,Bet Shean,29
08/03/2016,Elat,32
08/03/2016,En Gedi,29
08/03/2016,Haifa,25
08/03/2016,Jerusalem,22
08/03/2016,Lod,23
08/03/2016,Mizpe Ramon,24
08/03/2016,Nazareth,25
08/03/2016,Qazrin,26
08/03/2016,Tel Aviv,22
08/03/2016,Tiberias,30
08/03/2016,Zefat,20
09/03/2016,Afula,28
09/03/2016,Ashdod,24
09/03/2016,Beer Sheva,32
09/03/2016,Bet Shean,30
09/03/2016,Elat,29
09/03/2016,En Gedi,29
09/03/2016,Haifa,27
09/03/2016,Jerusalem,24
09/03/2016,Lod,32
09/03/2016,Mizpe Ramon,27
09/03/2016,Nazareth,26
09/03/2016,Qazrin,28
09/03/2016,Tel Aviv,30
09/03/2016,Tiberias,32
09/03/2016,Zefat,21
10/03/2016,Afula,24
10/03/2016,Ashdod,21
10/03/2016,Beer Sheva,24
10/03/2016,Bet Shean,25
10/03/2016,Elat,30
10/03/2016,En Gedi,29
10/03/2016,Haifa,20
10/03/2016,Jerusalem,19
10/03/2016,Lod,22
10/03/2016,Mizpe Ramon,22
10/03/2016,Nazareth,20
10/03/2016,Qazrin,20
10/03/2016,Tel Aviv,21
10/03/2016,Tiberias,27
10/03/2016,Zefat,18
11/03/2016,Afula,23
11/03/2016,Ashdod,20
11/03/2016,Beer Sheva,26
11/03/2016,Bet Shean,26
11/03/2016,Elat,30
11/03/2016,En Gedi,27
11/03/2016,Haifa,19
11/03/2016,Jerusalem,21
11/03/2016,Lod,23
11/03/2016,Mizpe Ramon,22
11/03/2016,Nazareth,20
11/03/2016,Qazrin,21
11/03/2016,Tel Aviv,20
11/03/2016,Tiberias,25
11/03/2016,Zefat,18
12/03/2016,Afula,26
12/03/2016,Ashdod,20
12/03/2016,Beer Sheva,26
12/03/2016,Bet Shean,26
12/03/2016,Elat,28
12/03/2016,En Gedi,28
12/03/2016,Haifa,18
12/03/2016,Jerusalem,24
12/03/2016,Lod,25
12/03/2016,Mizpe Ramon,24
12/03/2016,Nazareth,24
12/03/2016,Qazrin,24
12/03/2016,Tel Aviv,22
12/03/2016,Tiberias,24
12/03/2016,Zefat,19
13/03/2016,Afula,26
13/03/2016,Ashdod,25
13/03/2016,Beer Sheva,28
13/03/2016,Bet Shean,29
13/03/2016,Elat,28
13/03/2016,En Gedi,26
13/03/2016,Haifa,27
13/03/2016,Jerusalem,23
13/03/2016,Lod,30
13/03/2016,Mizpe Ramon,26
13/03/2016,Nazareth,26
13/03/2016,Qazrin,26
13/03/2016,Tel Aviv,29
13/03/2016,Tiberias,30
13/03/2016,Zefat,21
14/03/2016,Afula,21
14/03/2016,Ashdod,21
14/03/2016,Beer Sheva,22
14/03/2016,Bet Shean,24
14/03/2016,Elat,30
14/03/2016,En Gedi,28
14/03/2016,Haifa,19
14/03/2016,Jerusalem,16
14/03/2016,Lod,21
14/03/2016,Mizpe Ramon,19
14/03/2016,Nazareth,18
14/03/2016,Qazrin,18
14/03/2016,Tel Aviv,20
14/03/2016,Tiberias,24
14/03/2016,Zefat,14
15/03/2016,Afula,19
15/03/2016,Ashdod,19
15/03/2016,Beer Sheva,22
15/03/2016,Bet Shean,22
15/03/2016,Elat,27
15/03/2016,En Gedi,27
15/03/2016,Haifa,17
15/03/2016,Jerusalem,14
15/03/2016,Lod,20
15/03/2016,Mizpe Ramon,18
15/03/2016,Nazareth,16
15/03/2016,Qazrin,14
15/03/2016,Tel Aviv,19
15/03/2016,Tiberias,22
15/03/2016,Zefat,12
16/03/2016,Afula,18
16/03/2016,Ashdod,19
16/03/2016,Beer Sheva,17
16/03/2016,Bet Shean,21
16/03/2016,Elat,26
16/03/2016,En Gedi,24
16/03/2016,Haifa,17
16/03/2016,Jerusalem,13
16/03/2016,Lod,19
16/03/2016,Mizpe Ramon,17
16/03/2016,Nazareth,15
16/03/2016,Qazrin,16
16/03/2016,Tel Aviv,18
16/03/2016,Tiberias,22
16/03/2016,Zefat,11
17/03/2016,Afula,20
17/03/2016,Ashdod,19
17/03/2016,Beer Sheva,18
17/03/2016,Bet Shean,21
17/03/2016,Elat,25
17/03/2016,En Gedi,26
17/03/2016,Haifa,17
17/03/2016,Jerusalem,12
17/03/2016,Lod,18
17/03/2016,Mizpe Ramon,16
17/03/2016,Nazareth,16
17/03/2016,Qazrin,17
17/03/2016,Tel Aviv,18
17/03/2016,Tiberias,23
17/03/2016,Zefat,12
18/03/2016,Afula,20
18/03/2016,Ashdod,19
18/03/2016,Beer Sheva,21
18/03/2016,Bet Shean,22
18/03/2016,Elat,27
18/03/2016,En Gedi,25
18/03/2016,Haifa,17
18/03/2016,Jerusalem,15
18/03/2016,Lod,20
18/03/2016,Mizpe Ramon,19
18/03/2016,Nazareth,16
18/03/2016,Qazrin,17
18/03/2016,Tel Aviv,19
18/03/2016,Tiberias,23
18/03/2016,Zefat,14
19/03/2016,Afula,25
19/03/2016,Ashdod,22
19/03/2016,Beer Sheva,30
19/03/2016,Bet Shean,27
19/03/2016,Elat,28
19/03/2016,En Gedi,26
19/03/2016,Haifa,24
19/03/2016,Jerusalem,22
19/03/2016,Lod,29
19/03/2016,Mizpe Ramon,26
19/03/2016,Nazareth,22
19/03/2016,Qazrin,23
19/03/2016,Tel Aviv,26
19/03/2016,Tiberias,26
19/03/2016,Zefat,17
20/03/2016,Afula,21
20/03/2016,Ashdod,20
20/03/2016,Beer Sheva,20
20/03/2016,Bet Shean,23
20/03/2016,Elat,29
20/03/2016,En Gedi,27
20/03/2016,Haifa,18
20/03/2016,Jerusalem,14
20/03/2016,Lod,20
20/03/2016,Mizpe Ramon,17
20/03/2016,Nazareth,17
20/03/2016,Qazrin,18
20/03/2016,Tel Aviv,19
20/03/2016,Tiberias,24
20/03/2016,Zefat,13
21/03/2016,Afula,21
21/03/2016,Ashdod,20
21/03/2016,Beer Sheva,19
21/03/2016,Bet Shean,23
21/03/2016,Elat,26
21/03/2016,En Gedi,26
21/03/2016,Haifa,18
21/03/2016,Jerusalem,13
21/03/2016,Lod,19
21/03/2016,Mizpe Ramon,17
21/03/2016,Nazareth,17
21/03/2016,Qazrin,18
21/03/2016,Tel Aviv,19
21/03/2016,Tiberias,24
21/03/2016,Zefat,13
22/03/2016,Afula,22
22/03/2016,Ashdod,20
22/03/2016,Beer Sheva,22
22/03/2016,Bet Shean,24
22/03/2016,Elat,26
22/03/2016,En Gedi,25
22/03/2016,Haifa,18
22/03/2016,Jerusalem,16
22/03/2016,Lod,20
22/03/2016,Mizpe Ramon,18
22/03/2016,Nazareth,18
22/03/2016,Qazrin,19
22/03/2016,Tel Aviv,19
22/03/2016,Tiberias,25
22/03/2016,Zefat,15
23/03/2016,Afula,27
23/03/2016,Ashdod,22
23/03/2016,Beer Sheva,30
23/03/2016,Bet Shean,28
23/03/2016,Elat,29
23/03/2016,En Gedi,29
23/03/2016,Haifa,24
23/03/2016,Jerusalem,23
23/03/2016,Lod,29
23/03/2016,Mizpe Ramon,24
23/03/2016,Nazareth,25
23/03/2016,Qazrin,24
23/03/2016,Tel Aviv,27
23/03/2016,Tiberias,30
23/03/2016,Zefat,19
24/03/2016,Afula,30
24/03/2016,Ashdod,28
24/03/2016,Beer Sheva,33
24/03/2016,Bet Shean,32
24/03/2016,Elat,31
24/03/2016,En Gedi,31
24/03/2016,Haifa,29
24/03/2016,Jerusalem,26
24/03/2016,Lod,32
24/03/2016,Mizpe Ramon,28
24/03/2016,Nazareth,27
24/03/2016,Qazrin,26
24/03/2016,Tel Aviv,31
24/03/2016,Tiberias,30
24/03/2016,Zefat,22
25/03/2016,Afula,27
25/03/2016,Ashdod,22
25/03/2016,Beer Sheva,27
25/03/2016,Bet Shean,29
25/03/2016,Elat,30
25/03/2016,En Gedi,31
25/03/2016,Haifa,24
25/03/2016,Jerusalem,22
25/03/2016,Lod,27
25/03/2016,Mizpe Ramon,24
25/03/2016,Nazareth,24
25/03/2016,Qazrin,24
25/03/2016,Tel Aviv,26
25/03/2016,Tiberias,28
25/03/2016,Zefat,21
26/03/2016,Afula,25
26/03/2016,Ashdod,25
26/03/2016,Beer Sheva,21
26/03/2016,Bet Shean,25
26/03/2016,Elat,28
26/03/2016,En Gedi,25
26/03/2016,Haifa,25
26/03/2016,Jerusalem,19
26/03/2016,Lod,26
26/03/2016,Mizpe Ramon,18
26/03/2016,Nazareth,21
26/03/2016,Qazrin,21
26/03/2016,Tel Aviv,26
26/03/2016,Tiberias,24
26/03/2016,Zefat,18
27/03/2016,Afula,20
27/03/2016,Ashdod,19
27/03/2016,Beer Sheva,20
27/03/2016,Bet Shean,24
27/03/2016,Elat,29
27/03/2016,En Gedi,28
27/03/2016,Haifa,17
27/03/2016,Jerusalem,17
27/03/2016,Lod,20
27/03/2016,Mizpe Ramon,17
27/03/2016,Nazareth,17
27/03/2016,Qazrin,19
27/03/2016,Tel Aviv,18
27/03/2016,Tiberias,24
27/03/2016,Zefat,15
28/03/2016,Afula,19
28/03/2016,Ashdod,18
28/03/2016,Beer Sheva,17
28/03/2016,Bet Shean,21
28/03/2016,Elat,25
28/03/2016,En Gedi,24
28/03/2016,Haifa,17
28/03/2016,Jerusalem,12
28/03/2016,Lod,19
28/03/2016,Mizpe Ramon,16
28/03/2016,Nazareth,15
28/03/2016,Qazrin,15
28/03/2016,Tel Aviv,18
28/03/2016,Tiberias,22
28/03/2016,Zefat,10
29/03/2016,Afula,21
29/03/2016,Ashdod,19
29/03/2016,Beer Sheva,19
29/03/2016,Bet Shean,22
29/03/2016,Elat,24
29/03/2016,En Gedi,25
29/03/2016,Haifa,17
29/03/2016,Jerusalem,14
29/03/2016,Lod,19
29/03/2016,Mizpe Ramon,16
29/03/2016,Nazareth,17
29/03/2016,Qazrin,16
29/03/2016,Tel Aviv,19
29/03/2016,Tiberias,23
29/03/2016,Zefat,12
30/03/2016,Afula,21
30/03/2016,Ashdod,19
30/03/2016,Beer Sheva,21
30/03/2016,Bet Shean,23
30/03/2016,Elat,25
30/03/2016,En Gedi,25
30/03/2016,Haifa,18
30/03/2016,Jerusalem,16
30/03/2016,Lod,19
30/03/2016,Mizpe Ramon,17
30/03/2016,Nazareth,19
30/03/2016,Qazrin,19
30/03/2016,Tel Aviv,19
30/03/2016,Tiberias,23
30/03/2016,Zefat,14
31/03/2016,Afula,24
31/03/2016,Ashdod,20
31/03/2016,Beer Sheva,24
31/03/2016,Bet Shean,27
31/03/2016,Elat,27
31/03/2016,En Gedi,27
31/03/2016,Haifa,19
31/03/2016,Jerusalem,19
31/03/2016,Lod,22
31/03/2016,Mizpe Ramon,20
31/03/2016,Nazareth,22
31/03/2016,Qazrin,22
31/03/2016,Tel Aviv,20
31/03/2016,Tiberias,26
31/03/2016,Zefat,18
01/04/2016,Afula,28
01/04/2016,Ashdod,21
01/04/2016,Beer Sheva,29
01/04/2016,Bet Shean,30
01/04/2016,Elat,32
01/04/2016,En Gedi,32
01/04/2016,Haifa,25
01/04/2016,Jerusalem,22
01/04/2016,Lod,29
01/04/2016,Mizpe Ramon,23
01/04/2016,Nazareth,25
01/04/2016,Qazrin,25
01/04/2016,Tel Aviv,27
01/04/2016,Tiberias,29
01/04/2016,Zefat,19
02/04/2016,Afula,29
02/04/2016,Ashdod,23
02/04/2016,Beer Sheva,31
02/04/2016,Bet Shean,32
02/04/2016,Elat,34
02/04/2016,En Gedi,32
02/04/2016,Haifa,27
02/04/2016,Jerusalem,25
02/04/2016,Lod,29
02/04/2016,Mizpe Ramon,25
02/04/2016,Nazareth,27
02/04/2016,Qazrin,26
02/04/2016,Tel Aviv,27
02/04/2016,Tiberias,31
02/04/2016,Zefat,21
03/04/2016,Afula,30
03/04/2016,Ashdod,22
03/04/2016,Beer Sheva,30
03/04/2016,Bet Shean,33
03/04/2016,Elat,34
03/04/2016,En Gedi,32
03/04/2016,Haifa,25
03/04/2016,Jerusalem,25
03/04/2016,Lod,28
03/04/2016,Mizpe Ramon,26
03/04/2016,Nazareth,29
03/04/2016,Qazrin,28
03/04/2016,Tel Aviv,26
03/04/2016,Tiberias,33
03/04/2016,Zefat,22
04/04/2016,Afula,30
04/04/2016,Ashdod,21
04/04/2016,Beer Sheva,30
04/04/2016,Bet Shean,34
04/04/2016,Elat,35
04/04/2016,En Gedi,33
04/04/2016,Haifa,25
04/04/2016,Jerusalem,27
04/04/2016,Lod,24
04/04/2016,Mizpe Ramon,27
04/04/2016,Nazareth,28
04/04/2016,Qazrin,29
04/04/2016,Tel Aviv,22
04/04/2016,Tiberias,33
04/04/2016,Zefat,24
05/04/2016,Afula,29
05/04/2016,Ashdod,22
05/04/2016,Beer Sheva,34
05/04/2016,Bet Shean,31
05/04/2016,Elat,31
05/04/2016,En Gedi,31
05/04/2016,Haifa,25
05/04/2016,Jerusalem,28
05/04/2016,Lod,30
05/04/2016,Mizpe Ramon,28
05/04/2016,Nazareth,28
05/04/2016,Qazrin,27
05/04/2016,Tel Aviv,26
05/04/2016,Tiberias,29
05/04/2016,Zefat,23
06/04/2016,Afula,29
06/04/2016,Ashdod,22
06/04/2016,Beer Sheva,28
06/04/2016,Bet Shean,32
06/04/2016,Elat,34
06/04/2016,En Gedi,31
06/04/2016,Haifa,26
06/04/2016,Jerusalem,25
06/04/2016,Lod,24
06/04/2016,Mizpe Ramon,26
06/04/2016,Nazareth,27
06/04/2016,Qazrin,28
06/04/2016,Tel Aviv,22
06/04/2016,Tiberias,33
06/04/2016,Zefat,26
07/04/2016,Afula,28
07/04/2016,Ashdod,22
07/04/2016,Beer Sheva,30
07/04/2016,Bet Shean,32
07/04/2016,Elat,34
07/04/2016,En Gedi,29
07/04/2016,Haifa,25
07/04/2016,Jerusalem,25
07/04/2016,Lod,26
07/04/2016,Mizpe Ramon,28
07/04/2016,Nazareth,23
07/04/2016,Qazrin,27
07/04/2016,Tel Aviv,23
07/04/2016,Tiberias,29
07/04/2016,Zefat,24
08/04/2016,Afula,33
08/04/2016,Ashdod,24
08/04/2016,Beer Sheva,36
08/04/2016,Bet Shean,34
08/04/2016,Elat,37
08/04/2016,En Gedi,31
08/04/2016,Haifa,30
08/04/2016,Jerusalem,29
08/04/2016,Lod,34
08/04/2016,Mizpe Ramon,31
08/04/2016,Nazareth,31
08/04/2016,Qazrin,30
08/04/2016,Tel Aviv,31
08/04/2016,Tiberias,32
08/04/2016,Zefat,26
09/04/2016,Afula,33
09/04/2016,Ashdod,33
09/04/2016,Beer Sheva,37
09/04/2016,Bet Shean,35
09/04/2016,Elat,36
09/04/2016,En Gedi,38
09/04/2016,Haifa,32
09/04/2016,Jerusalem,30
09/04/2016,Lod,36
09/04/2016,Mizpe Ramon,30
09/04/2016,Nazareth,28
09/04/2016,Qazrin,29
09/04/2016,Tel Aviv,36
09/04/2016,Tiberias,31
09/04/2016,Zefat,27
10/04/2016,Afula,31
10/04/2016,Ashdod,23
10/04/2016,Beer Sheva,32
10/04/2016,Bet Shean,35
10/04/2016,Elat,36
10/04/2016,En Gedi,35
10/04/2016,Haifa,27
10/04/2016,Jerusalem,28
10/04/2016,Lod,31
10/04/2016,Mizpe Ramon,29
10/04/2016,Nazareth,30
10/04/2016,Qazrin,30
10/04/2016,Tel Aviv,31
10/04/2016,Tiberias,32
10/04/2016,Zefat,26
11/04/2016,Afula,27
11/04/2016,Ashdod,22
11/04/2016,Beer Sheva,29
11/04/2016,Bet Shean,31
11/04/2016,Elat,31
11/04/2016,En Gedi,31
11/04/2016,Haifa,23
11/04/2016,Jerusalem,24
11/04/2016,Lod,26
11/04/2016,Mizpe Ramon,26
11/04/2016,Nazareth,23
11/04/2016,Qazrin,25
11/04/2016,Tel Aviv,22
11/04/2016,Tiberias,26
11/04/2016,Zefat,22
12/04/2016,Afula,22
12/04/2016,Ashdod,20
12/04/2016,Beer Sheva,20
12/04/2016,Bet Shean,22
12/04/2016,Elat,29
12/04/2016,En Gedi,25
12/04/2016,Haifa,19
12/04/2016,Jerusalem,14
12/04/2016,Lod,21
12/04/2016,Mizpe Ramon,19
12/04/2016,Nazareth,18
12/04/2016,Qazrin,16
12/04/2016,Tel Aviv,19
12/04/2016,Tiberias,21
12/04/2016,Zefat,14
13/04/2016,Afula,19
13/04/2016,Ashdod,21
13/04/2016,Beer Sheva,20
13/04/2016,Bet Shean,20
13/04/2016,Elat,24
13/04/2016,En Gedi,24
13/04/2016,Haifa,19
13/04/2016,Jerusalem,15
13/04/2016,Lod,21
13/04/2016,Mizpe Ramon,16
13/04/2016,Nazareth,18
13/04/2016,Qazrin,17
13/04/2016,Tel Aviv,20
13/04/2016,Tiberias,21
13/04/2016,Zefat,12
14/04/2016,Afula,24
14/04/2016,Ashdod,22
14/04/2016,Beer Sheva,23
14/04/2016,Bet Shean,26
14/04/2016,Elat,27
14/04/2016,En Gedi,28
14/04/2016,Haifa,20
14/04/2016,Jerusalem,18
14/04/2016,Lod,22
14/04/2016,Mizpe Ramon,19
14/04/2016,Nazareth,20
14/04/2016,Qazrin,21
14/04/2016,Tel Aviv,21
14/04/2016,Tiberias,27
14/04/2016,Zefat,17
15/04/2016,Afula,27
15/04/2016,Ashdod,23
15/04/2016,Beer Sheva,27
15/04/2016,Bet Shean,29
15/04/2016,Elat,32
15/04/2016,En Gedi,30
15/04/2016,Haifa,22
15/04/2016,Jerusalem,22
15/04/2016,Lod,25
15/04/2016,Mizpe Ramon,23
15/04/2016,Nazareth,23
15/04/2016,Qazrin,25
15/04/2016,Tel Aviv,23
15/04/2016,Tiberias,30
15/04/2016,Zefat,21
16/04/2016,Afula,31
16/04/2016,Ashdod,23
16/04/2016,Beer Sheva,33
16/04/2016,Bet Shean,34
16/04/2016,Elat,36
16/04/2016,En Gedi,31
16/04/2016,Haifa,26
16/04/2016,Jerusalem,27
16/04/2016,Lod,29
16/04/2016,Mizpe Ramon,27
16/04/2016,Nazareth,26
16/04/2016,Qazrin,27
16/04/2016,Tel Aviv,26
16/04/2016,Tiberias,33
16/04/2016,Zefat,25
17/04/2016,Afula,30
17/04/2016,Ashdod,24
17/04/2016,Beer Sheva,31
17/04/2016,Bet Shean,34
17/04/2016,Elat,36
17/04/2016,En Gedi,32
17/04/2016,Haifa,26
17/04/2016,Jerusalem,26
17/04/2016,Lod,30
17/04/2016,Mizpe Ramon,28
17/04/2016,Nazareth,26
17/04/2016,Qazrin,28
17/04/2016,Tel Aviv,26
17/04/2016,Tiberias,32
17/04/2016,Zefat,25
18/04/2016,Afula,30
18/04/2016,Ashdod,22
18/04/2016,Beer Sheva,31
18/04/2016,Bet Shean,35
18/04/2016,Elat,35
18/04/2016,En Gedi,34
18/04/2016,Haifa,25
18/04/2016,Jerusalem,28
18/04/2016,Lod,26
18/04/2016,Mizpe Ramon,28
18/04/2016,Nazareth,27
18/04/2016,Qazrin,31
18/04/2016,Tel Aviv,24
18/04/2016,Tiberias,33
18/04/2016,Zefat,26
19/04/2016,Afula,36
19/04/2016,Ashdod,24
19/04/2016,Beer Sheva,36
19/04/2016,Bet Shean,38
19/04/2016,Elat,40
19/04/2016,En Gedi,38
19/04/2016,Haifa,28
19/04/2016,Jerusalem,30
19/04/2016,Lod,32
19/04/2016,Mizpe Ramon,30
19/04/2016,Nazareth,33
19/04/2016,Qazrin,33
19/04/2016,Tel Aviv,25
19/04/2016,Tiberias,37
19/04/2016,Zefat,27
20/04/2016,Afula,38
20/04/2016,Ashdod,26
20/04/2016,Beer Sheva,38
20/04/2016,Bet Shean,39
20/04/2016,Elat,38
20/04/2016,En Gedi,39
20/04/2016,Haifa,36
20/04/2016,Jerusalem,32
20/04/2016,Lod,38
20/04/2016,Mizpe Ramon,33
20/04/2016,Nazareth,34
20/04/2016,Qazrin,34
20/04/2016,Tel Aviv,32
20/04/2016,Tiberias,39
20/04/2016,Zefat,28
21/04/2016,Afula,35
21/04/2016,Ashdod,27
21/04/2016,Beer Sheva,35
21/04/2016,Bet Shean,39
21/04/2016,Elat,39
21/04/2016,En Gedi,36
21/04/2016,Haifa,32
21/04/2016,Jerusalem,32
21/04/2016,Lod,31
21/04/2016,Mizpe Ramon,34
21/04/2016,Nazareth,32
21/04/2016,Qazrin,33
21/04/2016,Tel Aviv,28
21/04/2016,Tiberias,37
21/04/2016,Zefat,30
22/04/2016,Afula,32
22/04/2016,Ashdod,24
22/04/2016,Beer Sheva,33
22/04/2016,Bet Shean,36
22/04/2016,Elat,39
22/04/2016,En Gedi,35
22/04/2016,Haifa,27
22/04/2016,Jerusalem,29
22/04/2016,Lod,29
22/04/2016,Mizpe Ramon,33
22/04/2016,Nazareth,27
22/04/2016,Qazrin,31
22/04/2016,Tel Aviv,26
22/04/2016,Tiberias,34
22/04/2016,Zefat,28
23/04/2016,Afula,32
23/04/2016,Ashdod,23
23/04/2016,Beer Sheva,33
23/04/2016,Bet Shean,36
23/04/2016,Elat,39
23/04/2016,En Gedi,34
23/04/2016,Haifa,25
23/04/2016,Jerusalem,29
23/04/2016,Lod,28
23/04/2016,Mizpe Ramon,32
23/04/2016,Nazareth,30
23/04/2016,Qazrin,32
23/04/2016,Tel Aviv,25
23/04/2016,Tiberias,36
23/04/2016,Zefat,28
24/04/2016,Afula,34
24/04/2016,Ashdod,25
24/04/2016,Beer Sheva,36
24/04/2016,Bet Shean,35
24/04/2016,Elat,36
24/04/2016,En Gedi,32
24/04/2016,Haifa,27
24/04/2016,Jerusalem,30
24/04/2016,Lod,33
24/04/2016,Mizpe Ramon,33
24/04/2016,Nazareth,30
24/04/2016,Qazrin,31
24/04/2016,Tel Aviv,30
24/04/2016,Tiberias,33
24/04/2016,Zefat,27
25/04/2016,Afula,31
25/04/2016,Ashdod,25
25/04/2016,Beer Sheva,31
25/04/2016,Bet Shean,34
25/04/2016,Elat,38
25/04/2016,En Gedi,39
25/04/2016,Haifa,27
25/04/2016,Jerusalem,26
25/04/2016,Lod,28
25/04/2016,Mizpe Ramon,29
25/04/2016,Nazareth,25
25/04/2016,Qazrin,28
25/04/2016,Tel Aviv,25
25/04/2016,Tiberias,35
25/04/2016,Zefat,26
26/04/2016,Afula,40
26/04/2016,Ashdod,36
26/04/2016,Beer Sheva,40
26/04/2016,Bet Shean,40
26/04/2016,Elat,36
26/04/2016,En Gedi,38
26/04/2016,Haifa,37
26/04/2016,Jerusalem,33
26/04/2016,Lod,40
26/04/2016,Mizpe Ramon,36
26/04/2016,Nazareth,36
26/04/2016,Qazrin,36
26/04/2016,Tel Aviv,39
26/04/2016,Tiberias,38
26/04/2016,Zefat,30
27/04/2016,Afula,27
27/04/2016,Ashdod,23
27/04/2016,Beer Sheva,26
27/04/2016,Bet Shean,30
27/04/2016,Elat,35
27/04/2016,En Gedi,33
27/04/2016,Haifa,21
27/04/2016,Jerusalem,21
27/04/2016,Lod,24
27/04/2016,Mizpe Ramon,24
27/04/2016,Nazareth,22
27/04/2016,Qazrin,25
27/04/2016,Tel Aviv,22
27/04/2016,Tiberias,31
27/04/2016,Zefat,23
28/04/2016,Afula,25
28/04/2016,Ashdod,22
28/04/2016,Beer Sheva,25
28/04/2016,Bet Shean,28
28/04/2016,Elat,31
28/04/2016,En Gedi,30
28/04/2016,Haifa,21
28/04/2016,Jerusalem,19
28/04/2016,Lod,23
28/04/2016,Mizpe Ramon,22
28/04/2016,Nazareth,21
28/04/2016,Qazrin,23
28/04/2016,Tel Aviv,22
28/04/2016,Tiberias,28
28/04/2016,Zefat,20
29/04/2016,Afula,27
29/04/2016,Ashdod,23
29/04/2016,Beer Sheva,28
29/04/2016,Bet Shean,31
29/04/2016,Elat,32
29/04/2016,En Gedi,30
29/04/2016,Haifa,22
29/04/2016,Jerusalem,23
29/04/2016,Lod,24
29/04/2016,Mizpe Ramon,24
29/04/2016,Nazareth,23
29/04/2016,Qazrin,26
29/04/2016,Tel Aviv,23
29/04/2016,Tiberias,30
29/04/2016,Zefat,23
30/04/2016,Afula,33
30/04/2016,Ashdod,24
30/04/2016,Beer Sheva,34
30/04/2016,Bet Shean,35
30/04/2016,Elat,36
30/04/2016,En Gedi,31
30/04/2016,Haifa,26
30/04/2016,Jerusalem,29
30/04/2016,Lod,29
30/04/2016,Mizpe Ramon,31
30/04/2016,Nazareth,27
30/04/2016,Qazrin,30
30/04/2016,Tel Aviv,26
30/04/2016,Tiberias,32
30/04/2016,Zefat,26
01/05/2016,Afula,35
01/05/2016,Ashdod,26
01/05/2016,Beer Sheva,36
01/05/2016,Bet Shean,38
01/05/2016,Elat,35
01/05/2016,En Gedi,39
01/05/2016,Haifa,33
01/05/2016,Jerusalem,31
01/05/2016,Lod,35
01/05/2016,Mizpe Ramon,34
01/05/2016,Nazareth,34
01/05/2016,Qazrin,34
01/05/2016,Tel Aviv,33
01/05/2016,Tiberias,37
01/05/2016,Zefat,30
02/05/2016,Afula,30
02/05/2016,Ashdod,25
02/05/2016,Beer Sheva,32
02/05/2016,Bet Shean,33
02/05/2016,Elat,36
02/05/2016,En Gedi,33
02/05/2016,Haifa,24
02/05/2016,Jerusalem,26
02/05/2016,Lod,27
02/05/2016,Mizpe Ramon,31
02/05/2016,Nazareth,25
02/05/2016,Qazrin,27
02/05/2016,Tel Aviv,24
02/05/2016,Tiberias,32
02/05/2016,Zefat,24
03/05/2016,Afula,33
03/05/2016,Ashdod,25
03/05/2016,Beer Sheva,38
03/05/2016,Bet Shean,35
03/05/2016,Elat,43
03/05/2016,En Gedi,34
03/05/2016,Haifa,29
03/05/2016,Jerusalem,29
03/05/2016,Lod,33
03/05/2016,Mizpe Ramon,34
03/05/2016,Nazareth,30
03/05/2016,Qazrin,30
03/05/2016,Tel Aviv,30
03/05/2016,Tiberias,33
03/05/2016,Zefat,27
04/05/2016,Afula,26
04/05/2016,Ashdod,24
