Time,Basis date,Validity date,City,Persist. value,EC,CO,C3,OH
1,17-01-16,17-01-16,Haifa,13,13,12,13,15
2,16-01-16,17-01-16,Haifa,13,13,12,13,15
1,17-01-16,17-01-16,Jerusalem,11,9,9,8,9
2,16-01-16,17-01-16,Jerusalem,11,9,8,8,10
1,17-01-16,17-01-16,Lod,8,11,11,13,14
2,16-01-16,17-01-16,Lod,8,11,11,13,14
1,17-01-16,17-01-16,Mizpe Ramon,12,8,8,8,9
2,16-01-16,17-01-16,Mizpe Ramon,12,10,8,8,9
1,17-01-16,17-01-16,Nazareth,12,11,11,10,11
2,16-01-16,17-01-16,Nazareth,12,11,11,10,11
1,17-01-16,17-01-16,Qazrin,12,9,10,9,10
2,16-01-16,17-01-16,Qazrin,12,9,9,9,10
1,17-01-16,17-01-16,Tel Aviv,10,12,12,12,14
2,16-01-16,17-01-16,Tel Aviv,10,12,12,12,14
1,17-01-16,17-01-16,Tiberias,17,11,11,11,12
2,16-01-16,17-01-16,Tiberias,17,11,11,11,12
1,17-01-16,17-01-16,Zefat,8,7,8,6,12
2,16-01-16,17-01-16,Zefat,8,7,8,6,12
1,18-01-16,18-01-16,Afula,6,9,9,9,10
2,17-01-16,18-01-16,Afula,6,9,8,10,10
1,18-01-16,18-01-16,Ashdod,15,13,11,11,13
2,17-01-16,18-01-16,Ashdod,15,14,10,10,13
1,18-01-16,18-01-16,Beer Sheva,10,7,6,7,9
2,17-01-16,18-01-16,Beer Sheva,10,7,7,7,9
1,18-01-16,18-01-16,Bet Shean,8,10,10,11,13
2,17-01-16,18-01-16,Bet Shean,8,10,10,12,13
1,18-01-16,18-01-16,Elat,18,8,10,10,10
2,17-01-16,18-01-16,Elat,18,7,10,10,11
1,18-01-16,18-01-16,En Gedi,15,9,13,11,14
2,17-01-16,18-01-16,En Gedi,15,9,13,11,14
1,18-01-16,18-01-16,Haifa,14,10,12,12,12
2,17-01-16,18-01-16,Haifa,14,10,12,12,12
1,18-01-16,18-01-16,Jerusalem,9,5,6,5,6
2,17-01-16,18-01-16,Jerusalem,9,6,5,5,6
1,18-01-16,18-01-16,Lod,11,8,9,10,11
2,17-01-16,18-01-16,Lod,11,9,8,10,11
1,18-01-16,18-01-16,Mizpe Ramon,9,5,4,4,5
2,17-01-16,18-01-16,Mizpe Ramon,9,5,4,4,5
1,18-01-16,18-01-16,Nazareth,13,8,8,9,8
2,17-01-16,18-01-16,Nazareth,13,8,7,8,8
1,18-01-16,18-01-16,Qazrin,11,7,5,6,8
2,17-01-16,18-01-16,Qazrin,11,7,5,7,8
1,18-01-16,18-01-16,Tel Aviv,13,11,10,11,11
2,17-01-16,18-01-16,Tel Aviv,13,12,11,10,11
1,18-01-16,18-01-16,Tiberias,12,9,9,9,8
2,17-01-16,18-01-16,Tiberias,12,9,9,9,9
1,18-01-16,18-01-16,Zefat,8,7,6,4,8
2,17-01-16,18-01-16,Zefat,8,7,5,4,8
1,19-01-16,19-01-16,Afula,9,8,10,9,9
2,18-01-16,19-01-16,Afula,9,8,10,9,9
1,19-01-16,19-01-16,Ashdod,14,12,11,12,12
2,18-01-16,19-01-16,Ashdod,14,12,11,12,12
1,19-01-16,19-01-16,Beer Sheva,8,9,8,9,10
2,18-01-16,19-01-16,Beer Sheva,8,8,9,9,9
1,19-01-16,19-01-16,Bet Shean,11,9,11,12,11
2,18-01-16,19-01-16,Bet Shean,11,9,11,12,11
1,19-01-16,19-01-16,Elat,12,6,9,8,9
2,18-01-16,19-01-16,Elat,12,6,9,8,8
1,19-01-16,19-01-16,En Gedi,15,10,14,13,14
2,18-01-16,19-01-16,En Gedi,15,11,15,13,14
1,19-01-16,19-01-16,Haifa,10,10,13,11,12
2,18-01-16,19-01-16,Haifa,10,9,11,12,12
1,19-01-16,19-01-16,Jerusalem,5,7,7,7,7
2,18-01-16,19-01-16,Jerusalem,5,8,7,7,7
1,19-01-16,19-01-16,Lod,10,9,10,12,10
2,18-01-16,19-01-16,Lod,10,9,10,12,10
1,19-01-16,19-01-16,Mizpe Ramon,5,4,5,6,6
2,18-01-16,19-01-16,Mizpe Ramon,5,5,5,5,6
1,19-01-16,19-01-16,Nazareth,7,8,9,9,8
2,18-01-16,19-01-16,Nazareth,7,8,9,9,8
1,19-01-16,19-01-16,Qazrin,7,7,8,8,7
2,18-01-16,19-01-16,Qazrin,7,7,8,7,8
1,19-01-16,19-01-16,Tel Aviv,13,10,11,11,10
2,18-01-16,19-01-16,Tel Aviv,13,9,10,11,10
1,19-01-16,19-01-16,Tiberias,11,8,10,14,8
2,18-01-16,19-01-16,Tiberias,11,8,10,10,8
1,19-01-16,19-01-16,Zefat,4,6,7,6,8
2,18-01-16,19-01-16,Zefat,4,6,7,5,8
1,20-01-16,20-01-16,Afula,10,6,10,8,8
2,19-01-16,20-01-16,Afula,10,7,9,7,8
1,20-01-16,20-01-16,Ashdod,11,11,11,9,10
2,19-01-16,20-01-16,Ashdod,11,12,12,11,10
1,20-01-16,20-01-16,Beer Sheva,8,5,9,9,7
2,19-01-16,20-01-16,Beer Sheva,8,5,9,11,7
1,20-01-16,20-01-16,Bet Shean,11,7,10,9,10
2,19-01-16,20-01-16,Bet Shean,11,8,10,9,10
1,20-01-16,20-01-16,Elat,9,5,11,11,12
2,19-01-16,20-01-16,Elat,9,6,10,11,9
1,20-01-16,20-01-16,En Gedi,15,9,15,13,13
2,19-01-16,20-01-16,En Gedi,15,10,15,13,13
1,20-01-16,20-01-16,Haifa,10,10,11,9,11
2,19-01-16,20-01-16,Haifa,10,9,10,9,11
1,20-01-16,20-01-16,Jerusalem,6,5,8,7,7
2,19-01-16,20-01-16,Jerusalem,6,6,8,7,7
1,20-01-16,20-01-16,Lod,11,7,11,11,8
2,19-01-16,20-01-16,Lod,11,6,11,10,8
1,20-01-16,20-01-16,Mizpe Ramon,3,5,7,6,6
2,19-01-16,20-01-16,Mizpe Ramon,3,5,7,7,6
1,20-01-16,20-01-16,Nazareth,8,6,10,8,7
2,19-01-16,20-01-16,Nazareth,8,6,9,8,8
1,20-01-16,20-01-16,Qazrin,7,6,9,8,8
2,19-01-16,20-01-16,Qazrin,7,7,8,8,8
1,20-01-16,20-01-16,Tel Aviv,10,6,10,10,8
2,19-01-16,20-01-16,Tel Aviv,10,5,9,9,8
1,20-01-16,20-01-16,Tiberias,11,8,12,13,7
2,19-01-16,20-01-16,Tiberias,11,8,10,9,7
1,20-01-16,20-01-16,Zefat,4,5,9,6,8
2,19-01-16,20-01-16,Zefat,4,4,7,6,8
1,21-01-16,21-01-16,Afula,4,6,9,8,9
2,20-01-16,21-01-16,Afula,4,6,8,8,8
1,21-01-16,21-01-16,Ashdod,8,12,10,9,11
2,20-01-16,21-01-16,Ashdod,8,12,10,10,10
1,21-01-16,21-01-16,Beer Sheva,5,6,8,10,7
2,20-01-16,21-01-16,Beer Sheva,5,6,8,9,6
1,21-01-16,21-01-16,Bet Shean,6,9,9,10,11
2,20-01-16,21-01-16,Bet Shean,6,7,10,10,11
1,21-01-16,21-01-16,Elat,11,5,10,8,9
2,20-01-16,21-01-16,Elat,11,5,10,8,10
1,21-01-16,21-01-16,En Gedi,14,10,12,11,16
2,20-01-16,21-01-16,En Gedi,14,11,12,11,12
1,21-01-16,21-01-16,Haifa,10,10,10,11,11
2,20-01-16,21-01-16,Haifa,10,10,10,11,11
1,21-01-16,21-01-16,Jerusalem,7,6,7,7,7
2,20-01-16,21-01-16,Jerusalem,7,6,8,7,8
1,21-01-16,21-01-16,Lod,6,7,9,10,8
2,20-01-16,21-01-16,Lod,6,7,9,10,8
1,21-01-16,21-01-16,Mizpe Ramon,4,4,7,8,7
2,20-01-16,21-01-16,Mizpe Ramon,4,5,7,7,7
1,21-01-16,21-01-16,Nazareth,9,7,9,8,10
2,20-01-16,21-01-16,Nazareth,9,7,9,7,10
1,21-01-16,21-01-16,Qazrin,7,5,9,9,9
2,20-01-16,21-01-16,Qazrin,7,6,9,8,11
1,21-01-16,21-01-16,Tel Aviv,8,6,9,10,8
2,20-01-16,21-01-16,Tel Aviv,8,6,9,9,8
1,21-01-16,21-01-16,Tiberias,9,8,10,13,10
2,20-01-16,21-01-16,Tiberias,9,8,10,10,10
1,21-01-16,21-01-16,Zefat,5,6,7,8,9
2,20-01-16,21-01-16,Zefat,5,7,8,8,11
1,22-01-16,22-01-16,Afula,4,9,9,8,10
2,21-01-16,22-01-16,Afula,4,8,10,9,9
1,22-01-16,22-01-16,Ashdod,9,13,12,12,13
2,21-01-16,22-01-16,Ashdod,9,13,11,11,12
1,22-01-16,22-01-16,Beer Sheva,4,9,10,9,9
2,21-01-16,22-01-16,Beer Sheva,4,9,9,9,9
1,22-01-16,22-01-16,Bet Shean,8,9,10,9,12
2,21-01-16,22-01-16,Bet Shean,8,9,11,10,12
1,22-01-16,22-01-16,Elat,11,6,10,8,9
2,21-01-16,22-01-16,Elat,11,6,10,8,10
1,22-01-16,22-01-16,En Gedi,13,11,13,12,15
2,21-01-16,22-01-16,En Gedi,13,10,12,12,13
1,22-01-16,22-01-16,Haifa,10,10,12,12,12
2,21-01-16,22-01-16,Haifa,10,9,12,10,8
1,22-01-16,22-01-16,Jerusalem,7,7,9,7,8
2,21-01-16,22-01-16,Jerusalem,7,7,8,7,7
1,22-01-16,22-01-16,Lod,7,9,11,12,10
2,21-01-16,22-01-16,Lod,7,10,11,11,9
1,22-01-16,22-01-16,Mizpe Ramon,5,7,7,7,7
2,21-01-16,22-01-16,Mizpe Ramon,5,7,8,6,7
1,22-01-16,22-01-16,Nazareth,10,8,9,9,9
2,21-01-16,22-01-16,Nazareth,10,8,9,9,8
1,22-01-16,22-01-16,Qazrin,9,8,9,8,8
2,21-01-16,22-01-16,Qazrin,9,8,9,8,8
1,22-01-16,22-01-16,Tel Aviv,8,9,11,11,10
2,21-01-16,22-01-16,Tel Aviv,8,9,11,11,9
1,22-01-16,22-01-16,Tiberias,10,10,11,13,9
2,21-01-16,22-01-16,Tiberias,10,9,11,10,9
1,22-01-16,22-01-16,Zefat,7,6,8,6,8
2,21-01-16,22-01-16,Zefat,7,6,7,6,8
1,23-01-16,23-01-16,Afula,8,8,9,8,8
2,22-01-16,23-01-16,Afula,8,8,10,9,9
1,23-01-16,23-01-16,Ashdod,11,12,12,10,11
2,22-01-16,23-01-16,Ashdod,11,12,13,12.33,12
1,23-01-16,23-01-16,Beer Sheva,8,7,8,7,7
2,22-01-16,23-01-16,Beer Sheva,8,7,7,7.33,8
1,23-01-16,23-01-16,Bet Shean,8,8,11,11,12
2,22-01-16,23-01-16,Bet Shean,8,9,11,10.67,12
1,23-01-16,23-01-16,Elat,10,5,10,8,9
2,22-01-16,23-01-16,Elat,10,6,9,8,9
1,23-01-16,23-01-16,En Gedi,14,9,13,11,14
2,22-01-16,23-01-16,En Gedi,14,9,13,11.67,13
1,23-01-16,23-01-16,Haifa,11,9,10,11,10
2,22-01-16,23-01-16,Haifa,11,10,10,10,10
1,23-01-16,23-01-16,Jerusalem,7,6,5,5,6
2,22-01-16,23-01-16,Jerusalem,7,5,5,5,5
1,23-01-16,23-01-16,Lod,9,8,10,9,9
2,22-01-16,23-01-16,Lod,9,9,10,9.67,10
1,23-01-16,23-01-16,Mizpe Ramon,7,4,4,4,4
2,22-01-16,23-01-16,Mizpe Ramon,7,5,4,4.67,5
1,23-01-16,23-01-16,Nazareth,9,8,8,7,6
2,22-01-16,23-01-16,Nazareth,9,8,8,7.33,6
1,23-01-16,23-01-16,Qazrin,6,6,7,6,6
2,22-01-16,23-01-16,Qazrin,6,7,6,6.33,6
1,23-01-16,23-01-16,Tel Aviv,10,10,11,13,9
2,22-01-16,23-01-16,Tel Aviv,10,11,12,11,10
1,23-01-16,23-01-16,Tiberias,11,8,10,11,6
2,22-01-16,23-01-16,Tiberias,11,8,10,8.33,7
1,23-01-16,23-01-16,Zefat,6,5,7,5,6
2,22-01-16,23-01-16,Zefat,6,4,6,5.33,6
1,24-01-16,24-01-16,Afula,9,6,7,6.33,6
2,23-01-16,24-01-16,Afula,9,7,8,9,7
1,24-01-16,24-01-16,Ashdod,13,10,11,10,9
2,23-01-16,24-01-16,Ashdod,13,10,10,11,9
1,24-01-16,24-01-16,Beer Sheva,7,5,5,5,5
2,23-01-16,24-01-16,Beer Sheva,7,5,5,7,4
1,24-01-16,24-01-16,Bet Shean,10,7,9,8.33,9
2,23-01-16,24-01-16,Bet Shean,10,7,9,9,9
1,24-01-16,24-01-16,Elat,10,2,9,6,7
2,23-01-16,24-01-16,Elat,10,3,7,7,6
1,24-01-16,24-01-16,En Gedi,14,8,11,10.33,12
2,23-01-16,24-01-16,En Gedi,14,8,11,10,10
1,24-01-16,24-01-16,Haifa,10,7,7,7.33,8
2,23-01-16,24-01-16,Haifa,10,8,7,9,9
1,24-01-16,24-01-16,Jerusalem,4,3,4,3.33,3
2,23-01-16,24-01-16,Jerusalem,4,3,5,1,2
1,24-01-16,24-01-16,Lod,10,6,8,7,7
2,23-01-16,24-01-16,Lod,10,6,8,8,7
1,24-01-16,24-01-16,Mizpe Ramon,4,3,2,2.33,2
2,23-01-16,24-01-16,Mizpe Ramon,4,3,3,1,2
1,24-01-16,24-01-16,Nazareth,8,5,5,4.33,3
2,23-01-16,24-01-16,Nazareth,8,6,6,7,4
1,24-01-16,24-01-16,Qazrin,7,4,5,4,3
2,23-01-16,24-01-16,Qazrin,7,4,5,5,3
1,24-01-16,24-01-16,Tel Aviv,10,8,10,8.33,7
2,23-01-16,24-01-16,Tel Aviv,10,8,10,9,7
1,24-01-16,24-01-16,Tiberias,10,6,8,5.67,3
2,23-01-16,24-01-16,Tiberias,10,6,8,9,4
1,24-01-16,24-01-16,Zefat,3,2,3,2.67,3
2,23-01-16,24-01-16,Zefat,3,3,3,3,3
1,25-01-16,25-01-16,Afula,7,4,5,5,3
2,24-01-16,25-01-16,Afula,7,4,5,6,4
1,25-01-16,25-01-16,Ashdod,10,9,9,6,7
2,24-01-16,25-01-16,Ashdod,10,8,8,7,7
1,25-01-16,25-01-16,Beer Sheva,5,4,5,5,5
2,24-01-16,25-01-16,Beer Sheva,5,4,5,5,5
1,25-01-16,25-01-16,Bet Shean,8,6,7,7,3
2,24-01-16,25-01-16,Bet Shean,8,5,6,8,7
1,25-01-16,25-01-16,Elat,8,4,8,7,6
2,24-01-16,25-01-16,Elat,8,4,9,7,6
1,25-01-16,25-01-16,En Gedi,12,8,9,8,10
2,24-01-16,25-01-16,En Gedi,12,7,9,9,9
1,25-01-16,25-01-16,Haifa,6,4,6,5,5
2,24-01-16,25-01-16,Haifa,6,5,6,4,6
1,25-01-16,25-01-16,Jerusalem,1,3,3,0,2
2,24-01-16,25-01-16,Jerusalem,1,3,1,1,2
1,25-01-16,25-01-16,Lod,7,4,7,6,5
2,24-01-16,25-01-16,Lod,7,4,6,6,5
1,25-01-16,25-01-16,Mizpe Ramon,2,2,3,2,2
2,24-01-16,25-01-16,Mizpe Ramon,2,2,2,1,2
1,25-01-16,25-01-16,Nazareth,4,3,4,5,0
2,24-01-16,25-01-16,Nazareth,4,2,4,4,1
1,25-01-16,25-01-16,Qazrin,4,2,3,3,0
2,24-01-16,25-01-16,Qazrin,4,2,4,3,0
1,25-01-16,25-01-16,Tel Aviv,8,5,7,6,5
2,24-01-16,25-01-16,Tel Aviv,8,5,7,6,5
1,25-01-16,25-01-16,Tiberias,8,4,6,9,0
2,24-01-16,25-01-16,Tiberias,8,4,7,6,1
1,25-01-16,25-01-16,Zefat,0,1,2,1,0
2,24-01-16,25-01-16,Zefat,0,0,2,0,0
1,26-01-16,26-01-16,Afula,5,1,4,5,3
2,25-01-16,26-01-16,Afula,5,1,5,5,2
1,26-01-16,26-01-16,Ashdod,7,7,8,8,7
2,25-01-16,26-01-16,Ashdod,7,7,7,6,6
1,26-01-16,26-01-16,Beer Sheva,4,3,5,5,5
2,25-01-16,26-01-16,Beer Sheva,4,2,5,5,4
1,26-01-16,26-01-16,Bet Shean,6,2,6,8,5
2,25-01-16,26-01-16,Bet Shean,6,2,5,6,4
1,26-01-16,26-01-16,Elat,8,3,9,8,7
2,25-01-16,26-01-16,Elat,8,3,9,8,7
1,26-01-16,26-01-16,En Gedi,11,6,10,9,11
2,25-01-16,26-01-16,En Gedi,11,7,10,9,9
1,26-01-16,26-01-16,Haifa,5,4,5,6,6
2,25-01-16,26-01-16,Haifa,5,4,5,4,5
1,26-01-16,26-01-16,Jerusalem,0,0,4,2,2
2,25-01-16,26-01-16,Jerusalem,0,-2,3,2,1
1,26-01-16,26-01-16,Lod,6,2,6,6,5
2,25-01-16,26-01-16,Lod,6,1,7,6,3
1,26-01-16,26-01-16,Mizpe Ramon,1,1,3,1,3
2,25-01-16,26-01-16,Mizpe Ramon,1,1,2,1,3
1,26-01-16,26-01-16,Nazareth,3,1,3,5,3
2,25-01-16,26-01-16,Nazareth,3,1,3,4,0
1,26-01-16,26-01-16,Qazrin,2,0,3,3,0
2,25-01-16,26-01-16,Qazrin,2,0,1,1,0
1,26-01-16,26-01-16,Tel Aviv,5,3,6,5,5
2,25-01-16,26-01-16,Tel Aviv,5,2,7,6,3
1,26-01-16,26-01-16,Tiberias,8,3,5,7,0
2,25-01-16,26-01-16,Tiberias,8,2,5,5,0
1,26-01-16,26-01-16,Zefat,-1,1,1,2,0
2,25-01-16,26-01-16,Zefat,-1,-2,1,-1,0
1,27-01-16,27-01-16,Afula,3,1,2,1,1
2,26-01-16,27-01-16,Afula,3,0,3,1,1
1,27-01-16,27-01-16,Ashdod,6,8,6,7,3
2,26-01-16,27-01-16,Ashdod,6,9,5,4,4
1,27-01-16,27-01-16,Beer Sheva,3,1,3,4,1
2,26-01-16,27-01-16,Beer Sheva,3,1,4,4,1
1,27-01-16,27-01-16,Bet Shean,4,2,3,4,3
2,26-01-16,27-01-16,Bet Shean,4,1,3,4,4
1,27-01-16,27-01-16,Elat,7,0,8,6,6
2,26-01-16,27-01-16,Elat,7,2,6,5,6
1,27-01-16,27-01-16,En Gedi,11,8,8,7,10
2,26-01-16,27-01-16,En Gedi,11,5,8,7,10
1,27-01-16,27-01-16,Haifa,5,4,3,4,4
2,26-01-16,27-01-16,Haifa,5,4,3,3,5
1,27-01-16,27-01-16,Jerusalem,1,0,1,1,0
2,26-01-16,27-01-16,Jerusalem,1,0,1,0,1
1,27-01-16,27-01-16,Lod,4,2,4,4,2
2,26-01-16,27-01-16,Lod,4,1,4,3,1
1,27-01-16,27-01-16,Mizpe Ramon,1,0,2,1,0
2,26-01-16,27-01-16,Mizpe Ramon,1,0,2,1,0
1,27-01-16,27-01-16,Nazareth,2,0,1,1,0
2,26-01-16,27-01-16,Nazareth,2,1,2,1,1
1,27-01-16,27-01-16,Qazrin,2,-1,2,0,0
2,26-01-16,27-01-16,Qazrin,2,0,1,0,1
1,27-01-16,27-01-16,Tel Aviv,4,3,3,3,2
2,26-01-16,27-01-16,Tel Aviv,4,2,3,3,2
1,27-01-16,27-01-16,Tiberias,7,2,3,3,0
2,26-01-16,27-01-16,Tiberias,7,2,3,4,0
1,27-01-16,27-01-16,Zefat,-1,-1,0,-1,0
2,26-01-16,27-01-16,Zefat,-1,-1,0,-1,1
1,28-01-16,28-01-16,Afula,-1,2,4,3,3
2,27-01-16,28-01-16,Afula,-1,3,3,3,2
1,28-01-16,28-01-16,Ashdod,4,9,6,8,4
2,27-01-16,28-01-16,Ashdod,4,9,6,5,4
1,28-01-16,28-01-16,Beer Sheva,0,3,3,5,1
2,27-01-16,28-01-16,Beer Sheva,0,3,4,5,2
1,28-01-16,28-01-16,Bet Shean,2,3,4,5,4
2,27-01-16,28-01-16,Bet Shean,2,3,3,5,4
1,28-01-16,28-01-16,Elat,7,0,7,4,6
2,27-01-16,28-01-16,Elat,7,0,7,6,6
1,28-01-16,28-01-16,En Gedi,8,9,9,8,11
2,27-01-16,28-01-16,En Gedi,8,8,9,8,12
1,28-01-16,28-01-16,Haifa,3,6,6,5,7
2,27-01-16,28-01-16,Haifa,3,6,4,7,7
1,28-01-16,28-01-16,Jerusalem,-1,1,3,3,1
2,27-01-16,28-01-16,Jerusalem,-1,1,3,2,2
1,28-01-16,28-01-16,Lod,1,3,6,6,3
2,27-01-16,28-01-16,Lod,1,4,5,6,2
1,28-01-16,28-01-16,Mizpe Ramon,0,0,2,2,1
2,27-01-16,28-01-16,Mizpe Ramon,0,0,1,2,1
1,28-01-16,28-01-16,Nazareth,1,2,4,2,2
2,27-01-16,28-01-16,Nazareth,1,3,3,2,2
1,28-01-16,28-01-16,Qazrin,0,0,3,2,0
2,27-01-16,28-01-16,Qazrin,0,0,2,1,1
1,28-01-16,28-01-16,Tel Aviv,2,4,5,5,3
2,27-01-16,28-01-16,Tel Aviv,2,4,5,5,3
1,28-01-16,28-01-16,Tiberias,2,3,5,9,3
2,27-01-16,28-01-16,Tiberias,2,3,5,5,3
1,28-01-16,28-01-16,Zefat,-3,0,3,2,3
2,27-01-16,28-01-16,Zefat,-3,-1,2,2,3
1,29-01-16,29-01-16,Afula,1,4,6,5,5
2,28-01-16,29-01-16,Afula,1,5,5,4,6
1,29-01-16,29-01-16,Ashdod,5,10,8,7,8
2,28-01-16,29-01-16,Ashdod,5,10,8,6,9
1,29-01-16,29-01-16,Beer Sheva,1,3,6,8,4
2,28-01-16,29-01-16,Beer Sheva,1,4,6,7,5
1,29-01-16,29-01-16,Bet Shean,2,6,6,7,8
2,28-01-16,29-01-16,Bet Shean,2,5,5,6,8
1,29-01-16,29-01-16,Elat,6,3,9,8,8
2,28-01-16,29-01-16,Elat,6,3,7,9,9
1,29-01-16,29-01-16,En Gedi,10,10,11,9,14
2,28-01-16,29-01-16,En Gedi,10,10,11,8,14
1,29-01-16,29-01-16,Haifa,6,7,8,9,10
2,28-01-16,29-01-16,Haifa,6,7,7,8,10
1,29-01-16,29-01-16,Jerusalem,2,5,5,5,5
2,28-01-16,29-01-16,Jerusalem,2,2,5,4,5
1,29-01-16,29-01-16,Lod,4,5,8,8,7
2,28-01-16,29-01-16,Lod,4,4,8,7,7
1,29-01-16,29-01-16,Mizpe Ramon,1,3,3,4,4
2,28-01-16,29-01-16,Mizpe Ramon,1,3,3,3,4
1,29-01-16,29-01-16,Nazareth,3,4,6,5,7
2,28-01-16,29-01-16,Nazareth,3,4,6,5,6
1,29-01-16,29-01-16,Qazrin,-1,2,6,5,4
2,28-01-16,29-01-16,Qazrin,-1,2,5,5,4
1,29-01-16,29-01-16,Tel Aviv,4,4,7,7,7
2,28-01-16,29-01-16,Tel Aviv,4,4,7,6,7
1,29-01-16,29-01-16,Tiberias,5,5,7,7,6
2,28-01-16,29-01-16,Tiberias,5,5,7,7,6
1,29-01-16,29-01-16,Zefat,1,3,4,4,4
2,28-01-16,29-01-16,Zefat,1,5,4,5,4
1,30-01-16,30-01-16,Afula,0,3,8,7,7
2,29-01-16,30-01-16,Afula,0,3,6,6,7
1,30-01-16,30-01-16,Ashdod,6,11,9,8,8
2,29-01-16,30-01-16,Ashdod,6,11,8,7,8
1,30-01-16,30-01-16,Beer Sheva,2,4,6,9,5
2,29-01-16,30-01-16,Beer Sheva,2,4,6,8,5
1,30-01-16,30-01-16,Bet Shean,2,6,7,8,8
2,29-01-16,30-01-16,Bet Shean,2,6,7,7,8
1,30-01-16,30-01-16,Elat,7,4,10,8,10
2,29-01-16,30-01-16,Elat,7,4,8,5,10
1,30-01-16,30-01-16,En Gedi,11,9,12,11,15
2,29-01-16,30-01-16,En Gedi,11,10,12,9,15
1,30-01-16,30-01-16,Haifa,7,8,10,9,10
2,29-01-16,30-01-16,Haifa,7,8,9,8,10
1,30-01-16,30-01-16,Jerusalem,4,5,6,6,6
2,29-01-16,30-01-16,Jerusalem,4,6,6,6,6
1,30-01-16,30-01-16,Lod,4,4,9,8,7
2,29-01-16,30-01-16,Lod,4,4,9,7,7
1,30-01-16,30-01-16,Mizpe Ramon,1,3,5,5,5
2,29-01-16,30-01-16,Mizpe Ramon,1,3,5,5,5
1,30-01-16,30-01-16,Nazareth,6,5,9,6,6
2,29-01-16,30-01-16,Nazareth,6,5,8,7,6
1,30-01-16,30-01-16,Qazrin,4,4,8,6,6
2,29-01-16,30-01-16,Qazrin,4,4,8,6,7
1,30-01-16,30-01-16,Tel Aviv,5,2,8,7,7
2,29-01-16,30-01-16,Tel Aviv,5,3,7,7,7
1,30-01-16,30-01-16,Tiberias,7,6,9,9,6
2,29-01-16,30-01-16,Tiberias,7,6,9,9,6
1,30-01-16,30-01-16,Zefat,3,4,7,6,6
2,29-01-16,30-01-16,Zefat,3,3,7,6,7
1,31-01-16,31-01-16,Afula,0,3,7,6,6
2,30-01-16,31-01-16,Afula,0,3,7,6,6
1,31-01-16,31-01-16,Ashdod,6,11,9,7,7
2,30-01-16,31-01-16,Ashdod,6,11,8,8,7
1,31-01-16,31-01-16,Beer Sheva,2,3,7,9,6
2,30-01-16,31-01-16,Beer Sheva,2,4,7,9,5
1,31-01-16,31-01-16,Bet Shean,2,5,7,7,8
2,30-01-16,31-01-16,Bet Shean,2,5,7,7,8
1,31-01-16,31-01-16,Elat,7,5,11,6,11
2,30-01-16,31-01-16,Elat,7,5,9,7,8
1,31-01-16,31-01-16,En Gedi,10,9,13,10,15
2,30-01-16,31-01-16,En Gedi,10,9,13,9,11
1,31-01-16,31-01-16,Haifa,9,8,9,9,10
2,30-01-16,31-01-16,Haifa,9,8,9,9,9
1,31-01-16,31-01-16,Jerusalem,6,6,7,5,6
2,30-01-16,31-01-16,Jerusalem,6,6,7,6,6
1,31-01-16,31-01-16,Lod,3,3,9,8,7
2,30-01-16,31-01-16,Lod,3,4,9,8,5
1,31-01-16,31-01-16,Mizpe Ramon,2,4,5,6,5
2,30-01-16,31-01-16,Mizpe Ramon,2,4,5,5,6
1,31-01-16,31-01-16,Nazareth,8,6,9,6,7
2,30-01-16,31-01-16,Nazareth,8,6,9,6,8
1,31-01-16,31-01-16,Qazrin,5,4,8,6,7
2,30-01-16,31-01-16,Qazrin,5,4,8,7,8
1,31-01-16,31-01-16,Tel Aviv,5,3,7,8,7
2,30-01-16,31-01-16,Tel Aviv,5,3,7,7,7
1,31-01-16,31-01-16,Tiberias,7,6,9,9,7
2,30-01-16,31-01-16,Tiberias,7,6,9,9,7
1,31-01-16,31-01-16,Zefat,5,3,7,6,7
2,30-01-16,31-01-16,Zefat,5,4,6,7,8
1,01-02-16,01-02-16,Afula,0,6,9,9,6
2,31-01-16,01-02-16,Afula,0,7,8,7,7
1,01-02-16,01-02-16,Ashdod,7,11,10,11,8
2,31-01-16,01-02-16,Ashdod,7,11,10,9,8
1,01-02-16,01-02-16,Beer Sheva,2,7,8,10,4
2,31-01-16,01-02-16,Beer Sheva,2,7,7,9,6
1,01-02-16,01-02-16,Bet Shean,2,7,9,10,9
2,31-01-16,01-02-16,Bet Shean,2,8,9,9,10
1,01-02-16,01-02-16,Elat,8,5,9,7,8
2,31-01-16,01-02-16,Elat,8,4,9,8,8
1,01-02-16,01-02-16,En Gedi,10,8,12,12,11
2,31-01-16,01-02-16,En Gedi,10,8,11,11,11
1,01-02-16,01-02-16,Haifa,10,9,10,12,9
2,31-01-16,01-02-16,Haifa,10,9,9,11,10
1,01-02-16,01-02-16,Jerusalem,7,4,8,7,6
2,31-01-16,01-02-16,Jerusalem,7,5,8,7,7
1,01-02-16,01-02-16,Lod,4,8,9,11,6
2,31-01-16,01-02-16,Lod,4,7,10,9,6
1,01-02-16,01-02-16,Mizpe Ramon,3,5,7,7,7
2,31-01-16,01-02-16,Mizpe Ramon,3,6,7,6,7
1,01-02-16,01-02-16,Nazareth,7,6,9,9,6
2,31-01-16,01-02-16,Nazareth,7,7,9,7,7
1,01-02-16,01-02-16,Qazrin,5,6,8,7,6
